"Excel Table 1: Differentially methylatied positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg25855856,0.41,0.0003105145977,0.78,1.00,chr1,28648999,,
cg00482453,-0.26,0.0003108227511,0.78,1.00,chr8,74200821,,
cg11425470,-0.23,0.0003112241351,0.78,1.00,chr1,109271795,FNDC7,Body
cg16699894,0.27,0.0003136601813,0.78,1.00,chr2,137675306,,
cg24145210,-0.35,0.0003170899189,0.78,1.00,chr5,170814287,NPM1;NPM1;NPM1,TSS1500;TSS1500;TSS1500
cg22343248,0.38,0.0003177164107,0.78,1.00,chr16,73516495,,
cg26596915,0.32,0.0003186755893,0.78,1.00,chr20,10221941,SNAP25;SNAP25,5'UTR;5'UTR
cg00156026,0.39,0.000320083443,0.78,1.00,chr2,179098513,OSBPL6;OSBPL6;OSBPL6;OSBPL6,5'UTR;5'UTR;5'UTR;5'UTR
cg19106353,-0.31,0.0003209972024,0.78,1.00,chr4,8453584,TRMT44,Body
cg24462656,-0.25,0.0003213910755,0.78,1.00,chr12,133156510,FBRSL1,Body
cg25938287,-0.23,0.0003220657035,0.78,1.00,chr5,167988974,MIR103-1;PANK3,TSS1500;Body
cg02542440,-0.27,0.0003222146734,0.78,1.00,chr11,50258750,LOC441601,TSS1500
cg13929566,-0.24,0.000322243338,0.78,1.00,chr6,152958173,SYNE1;SYNE1,5'UTR;TSS200
cg21905390,-0.32,0.0003227945569,0.78,1.00,chr8,14176154,SGCZ,Body
cg25707212,0.33,0.0003231643302,0.78,1.00,chr12,82891734,,
cg03902912,-0.22,0.0003240941034,0.78,1.00,chr3,152175424,MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1,Body;Body;Body;Body;Body;Body;Body
cg04811924,-0.45,0.000325731119,0.78,1.00,chr1,157015196,ARHGEF11;ARHGEF11,TSS200;TSS200
cg01259089,0.23,0.0003262258361,0.78,1.00,chr5,159689488,CCNJL;CCNJL;CCNJL,Body;Body;Body
cg25356825,-0.36,0.0003268799628,0.78,1.00,chr8,59988692,TOX,Body
cg13782495,0.35,0.0003271706938,0.78,1.00,chr14,95513543,,
cg00161243,0.36,0.0003322874685,0.78,1.00,chr13,39156009,LINC00437,Body
cg02527013,-0.20,0.0003331610679,0.78,1.00,chr2,97489861,CNNM3;CNNM3,Body;Body
cg02789892,0.65,0.000334068838,0.78,1.00,chr1,76189869,ACADM;ACADM;ACADM;ACADM;ACADM,TSS200;TSS200;TSS200;TSS200;TSS200
cg13135057,-0.26,0.0003345957003,0.78,1.00,chr12,27623303,SMCO2,5'UTR
cg15575608,-0.24,0.000334877288,0.78,1.00,chr8,145966597,ZNF251,Body
cg19247488,-0.32,0.0003358114995,0.78,1.00,chr12,12638225,DUSP16,Body
cg17806418,-0.36,0.0003369102331,0.78,1.00,chr6,29599319,GABBR1;GABBR1,Body;Body
cg12835806,-0.23,0.0003370355537,0.78,1.00,chr16,2812435,SRRM2,Body
cg02633229,-0.35,0.000338100036,0.78,1.00,chr15,40674878,C15orf23;C15orf23;C15orf23,TSS200;TSS200;TSS200
cg26117570,-0.23,0.0003385637092,0.78,1.00,chr2,161266880,RBMS1;RBMS1,Body;Body
cg25654379,0.24,0.0003385949785,0.78,1.00,chr20,38922895,,
cg17251781,0.31,0.0003391890978,0.78,1.00,chr7,22233286,RAPGEF5,Body
cg04906352,0.42,0.0003404004408,0.78,1.00,chr8,54857865,RGS20;RGS20;RGS20;RGS20;RGS20;RGS20,Body;Body;Body;Body;Body;Body
cg16679095,-0.41,0.0003410579951,0.78,1.00,chr11,104776441,LOC643733;LOC643733,Body;Body
cg26534129,0.41,0.0003411522798,0.78,1.00,chr1,73100657,,
cg14721360,-0.29,0.0003415813693,0.78,1.00,chr14,102784002,ZNF839;ZNF839,1stExon;5'UTR
cg10281378,0.49,0.0003416639698,0.78,1.00,chr4,8651225,,
cg07075079,-0.48,0.0003422653503,0.78,1.00,chr6,15464559,JARID2;JARID2,Body;5'UTR
cg07949416,0.27,0.000343009262,0.78,1.00,chr1,27989396,,
cg22311403,0.23,0.0003448080827,0.78,1.00,chr6,168352521,MLLT4;MLLT4;MLLT4,Body;Body;Body
cg07698784,0.23,0.0003449069879,0.78,1.00,chr2,241861965,,
cg02661831,-0.51,0.0003456694467,0.78,1.00,chr6,64387086,PHF3;PHF3;PHF3,Body;Body;5'UTR
cg11256297,-0.24,0.0003483622644,0.78,1.00,chr1,33744291,ZNF362,Body
cg10918087,0.31,0.0003486323616,0.78,1.00,chr2,179695682,CCDC141,3'UTR
cg22362386,-0.28,0.0003486536623,0.78,1.00,chr21,35284672,ATP5O,Body
cg10715361,-0.25,0.0003512198794,0.78,1.00,chr17,58123571,HEATR6,Body
cg12083597,-0.23,0.0003513050578,0.78,1.00,chr10,26858394,,
cg09730423,0.42,0.0003513331697,0.78,1.00,chr3,186258448,CRYGS,Body
cg14386777,-0.25,0.0003514585169,0.78,1.00,chr9,14063065,,
cg13719529,0.34,0.000354019017,0.78,1.00,chr11,130547503,C11orf44,Body
cg12673019,-0.21,0.000354531563,0.78,1.00,chr11,17939679,SERGEF,Body
cg00846769,-0.22,0.0003571274352,0.78,1.00,chr10,134405126,INPP5A,Body
cg26117613,0.28,0.000359392662,0.78,1.00,chr20,4225845,ADRA1D,Body
cg17587934,0.35,0.0003599830605,0.78,1.00,chr5,177631246,HNRNPAB;HNRNPAB,TSS1500;TSS1500
cg04035048,-0.22,0.0003603376567,0.78,1.00,chr7,70231181,AUTS2;AUTS2,Body;Body
cg20158032,-0.58,0.0003607370263,0.78,1.00,chr9,91794081,SHC3,TSS1500
cg15302530,-0.33,0.0003620387102,0.78,1.00,chr7,108210038,THAP5;THAP5;DNAJB9;THAP5,5'UTR;TSS200;TSS1500;1stExon
cg26500223,0.46,0.0003637647805,0.78,1.00,chr6,1596705,,
cg07388018,0.25,0.0003641429717,0.78,1.00,chr17,38721888,CCR7,TSS200
cg20589815,-0.44,0.0003654119717,0.78,1.00,chr10,47656205,,
cg08720478,0.31,0.0003667739964,0.78,1.00,chr6,73890799,KCNQ5;KCNQ5;KCNQ5;KCNQ5;KCNQ5,Body;Body;Body;Body;Body
cg23034788,0.28,0.0003673866505,0.78,1.00,chr11,47364745,MYBPC3,Body
cg18478942,0.45,0.0003680515441,0.78,1.00,chr8,13372453,DLC1;DLC1,TSS200;TSS200
cg02168584,0.47,0.0003686879283,0.78,1.00,chr2,172972681,,
cg03422911,0.22,0.0003690697302,0.78,1.00,chr1,237205295,RYR2,TSS1500
cg07485529,-0.25,0.0003693815133,0.78,1.00,chr3,52643617,PBRM1,Body
cg19814174,-0.26,0.0003727057107,0.78,1.00,chr1,213704987,,
cg02887048,-0.22,0.0003728663745,0.78,1.00,chr2,11356318,ROCK2;ROCK2,ExonBnd;Body
cg06237414,0.34,0.0003735562498,0.78,1.00,chr1,155178670,MTX1;THBS3;MTX1,1stExon;TSS1500;1stExon
cg02266307,-0.27,0.0003739861785,0.78,1.00,chr3,169997929,PRKCI,Body
cg02686331,-0.49,0.0003753975967,0.78,1.00,chr13,110296524,,
cg14086078,-0.27,0.0003755927318,0.78,1.00,chr12,14605584,ATF7IP;ATF7IP;ATF7IP;ATF7IP,Body;Body;Body;Body
cg25151270,0.41,0.0003772368835,0.78,1.00,chr15,102065685,,
cg13305951,-0.37,0.0003790804371,0.78,1.00,chr17,19314618,RNF112;RNF112,1stExon;5'UTR
cg01850278,-0.50,0.0003797407607,0.78,1.00,chr12,80308889,PPP1R12A;PPP1R12A;PPP1R12A;PPP1R12A;PPP1R12A,TSS1500;Body;Body;Body;Body
cg10983639,-0.19,0.0003833683453,0.78,1.00,chr16,23919746,PRKCB;PRKCB,Body;Body
cg08458678,0.31,0.0003845047533,0.78,1.00,chr11,70565177,SHANK2,Body
cg06313349,-0.27,0.0003846123763,0.78,1.00,chr7,157494424,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body
cg09121920,-0.24,0.000385580279,0.78,1.00,chr16,397672,AXIN1;AXIN1,5'UTR;5'UTR
cg21345949,-0.35,0.0003858853781,0.78,1.00,chr10,135171718,C10orf125;C10orf125,TSS200;TSS200
cg10748817,-0.24,0.0003867504021,0.78,1.00,chr20,57465175,GNAS;GNAS;GNAS;GNAS;GNAS;GNAS;GNAS,3'UTR;TSS1500;Body;TSS1500;3'UTR;TSS1500;Body
cg21230021,0.26,0.0003867554692,0.78,1.00,chr14,101530770,MIR412;MIR410;MIR409;MIR369;MIR541,TSS1500;TSS1500;TSS1500;TSS1500;TSS200
cg25020073,0.32,0.0003877570926,0.78,1.00,chr10,4925586,tAKR,Body
cg09160589,-0.33,0.0003888725207,0.78,1.00,chr16,11654880,LITAF;LITAF;LITAF;LITAF,5'UTR;5'UTR;Body;5'UTR
cg00349361,-0.24,0.0003889709891,0.78,1.00,chr6,89769234,,
cg07982896,-0.23,0.0003899559563,0.78,1.00,chr19,13365938,CACNA1A;CACNA1A,Body;Body
cg20911986,-0.36,0.0003899717977,0.78,1.00,chr12,11947968,ETV6,Body
cg12192831,0.36,0.0003916081317,0.78,1.00,chr20,43047827,HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg09176847,-0.57,0.0003928333875,0.78,1.00,chr5,41903935,C5orf51,TSS1500
cg26521278,-0.24,0.0003935409547,0.78,1.00,chr12,119771257,CCDC60,TSS1500
cg19465823,-0.25,0.0003950611825,0.78,1.00,chr1,155385551,ASH1L;ASH1L,ExonBnd;Body
cg17537151,-0.32,0.0003951367433,0.78,1.00,chr2,89224270,,
cg26608883,0.59,0.00039648015,0.78,1.00,chr11,15095024,CALCB,TSS200
cg16380888,0.27,0.0003971042591,0.78,1.00,chr1,16563954,C1orf89,TSS1500
cg11516161,0.30,0.0004013208837,0.78,1.00,chr15,97345353,,
cg27386699,-0.30,0.000401480955,0.78,1.00,chr2,61652707,USP34,Body
cg00737846,0.32,0.0004030112881,0.78,1.00,chr4,183214573,,
cg20412244,0.34,0.0004032133463,0.78,1.00,chr6,31276664,,
cg01798341,0.43,0.0004043941164,0.78,1.00,chr17,80842262,TBCD,Body
cg19221912,-0.23,0.0004058450127,0.78,1.00,chr8,140629359,KCNK9,Body
cg22945486,0.42,0.0004059278769,0.78,1.00,chr6,134177006,TARID,Body
cg10530568,-0.44,0.0004059384365,0.78,1.00,chr10,134150506,LRRC27;LRRC27;LRRC27;LRRC27;LRRC27,Body;TSS200;Body;Body;Body
cg09278980,0.35,0.0004062855685,0.78,1.00,chr11,64739343,,
cg20942931,-0.37,0.0004084124903,0.78,1.00,chr11,10806733,,
cg25542251,-0.38,0.0004112751782,0.78,1.00,chr5,54604424,SKIV2L2;DHX29,Body;TSS1500
cg23360967,-0.23,0.0004143251531,0.78,1.00,chr6,11210562,NEDD9;NEDD9;NEDD9,Body;Body;Body
cg08679905,-0.19,0.0004150139037,0.78,1.00,chr15,83861276,HDGFRP3,Body
cg22153116,0.27,0.0004155776817,0.78,1.00,chr9,15306736,TTC39B;TTC39B;TTC39B;TTC39B,Body;Body;Body;Body
cg09986316,-0.45,0.0004156600393,0.78,1.00,chr6,6001118,NRN1,Body
cg17411118,0.45,0.0004157315666,0.78,1.00,chr12,85161433,,
cg08475514,-0.22,0.0004160491389,0.78,1.00,chr11,9520327,ZNF143;ZNF143;ZNF143,Body;Body;Body
cg21215173,0.59,0.0004164721062,0.78,1.00,chr21,40033236,ERG;ERG;ERG;ERG;ERG;ERG,TSS1500;5'UTR;5'UTR;5'UTR;5'UTR;Body
cg22111078,0.55,0.0004169997221,0.78,1.00,chr5,172655925,,
cg24884332,0.37,0.0004190756738,0.78,1.00,chr16,48997458,,
cg15335198,0.33,0.0004197439057,0.78,1.00,chr6,31896637,C2;C2;C2;C2;C2;C2,5'UTR;Body;Body;Body;Body;Body
cg02366320,0.28,0.0004197967697,0.78,1.00,chr16,88967522,CBFA2T3;CBFA2T3,Body;Body
cg00893951,-0.31,0.0004199718771,0.78,1.00,chr9,129638290,ZBTB34,5'UTR
cg24023221,0.30,0.0004218543268,0.78,1.00,chr18,52834805,,
cg13249996,-0.22,0.0004245300072,0.78,1.00,chr10,35641529,CCNY;CCNY;CCNY;CCNY;CCNY,5'UTR;5'UTR;5'UTR;Body;Body
cg05177409,-0.23,0.0004247347476,0.78,1.00,chr7,24620338,MPP6;MPP6,5'UTR;5'UTR
cg10411424,-0.24,0.0004271514153,0.78,1.00,chr13,95862076,ABCC4;ABCC4;ABCC4;ABCC4,Body;Body;Body;Body
cg26799474,0.77,0.0004279599206,0.78,1.00,chr2,202098951,CASP8;CASP8;CASP8;CASP8,5'UTR;5'UTR;5'UTR;5'UTR
cg06901759,0.24,0.0004283437272,0.78,1.00,chr20,47001709,,
cg10922215,-0.40,0.0004291534023,0.78,1.00,chr5,159834875,SLU7,Body
cg01410531,0.40,0.0004305996574,0.78,1.00,chr4,140656407,MAML3,Body
cg13006681,0.41,0.0004307509483,0.78,1.00,chr5,158476743,EBF1,Body
cg07140482,-0.39,0.0004326161817,0.78,1.00,chr1,154956222,FLAD1;FLAD1,5'UTR;1stExon
cg08065055,0.25,0.0004333202036,0.78,1.00,chr2,3137073,,
cg04878315,-0.27,0.0004335035613,0.78,1.00,chr7,27204127,HOXA9;HOXA10-HOXA9,Body;Body
cg07311759,0.30,0.0004346285551,0.78,1.00,chr14,21623804,OR5AU1,1stExon
cg26867978,-0.19,0.0004355356007,0.78,1.00,chr3,116428385,LOC285194,TSS1500
cg05317396,-0.35,0.0004359600875,0.78,1.00,chr2,238777765,RAMP1,Body
cg17648852,-0.55,0.0004360191409,0.78,1.00,chr3,196730476,MFI2-AS1;MFI2-AS1;MFI2,Body;ExonBnd;Body
cg09596958,-0.48,0.0004374962061,0.78,1.00,chr12,58132105,AGAP2;AGAP2,TSS200;Body
cg14255076,0.26,0.000437524195,0.78,1.00,chr9,134719684,,
cg01060651,0.31,0.0004375906467,0.78,1.00,chr1,29241862,EPB41;EPB41;EPB41;EPB41;EPB41;EPB41,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg12377222,-0.30,0.0004391594834,0.78,1.00,chr6,111312592,RPF2;RPF2,Body;Body
cg03703348,-0.25,0.0004406061705,0.78,1.00,chr15,77926766,LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg08198540,-0.40,0.0004439977585,0.78,1.00,chr14,22963867,,
cg25782784,0.28,0.0004474160918,0.78,1.00,chr1,5944231,NPHP4;NPHP4;NPHP4;NPHP4,Body;Body;Body;Body
cg12065616,-0.24,0.0004481158996,0.78,1.00,chr12,94954828,,
cg26149645,-0.25,0.0004484906461,0.78,1.00,chr3,100529346,ABI3BP,Body
cg13123707,-0.28,0.0004512999959,0.78,1.00,chr9,100990823,TBC1D2;TBC1D2;TBC1D2,Body;Body;Body
cg10098464,-0.22,0.00045188352,0.78,1.00,chr1,205745560,RAB7L1;RAB7L1;RAB7L1;RAB7L1,TSS1500;TSS1500;TSS1500;TSS1500
cg14355428,0.32,0.0004557954732,0.78,1.00,chr7,91762876,CYP51A1;CYP51A1,5'UTR;Body
cg00216523,-0.33,0.0004588508111,0.78,1.00,chr8,8751477,MFHAS1,TSS1500
cg26543732,-0.20,0.0004611257771,0.78,1.00,chr16,17225406,XYLT1,Body
cg06475902,0.70,0.0004628524796,0.78,1.00,chr6,19754272,,
cg17345994,-0.21,0.0004645512781,0.78,1.00,chr11,57567448,CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg17051058,-0.20,0.0004647092572,0.78,1.00,chr8,101196190,SPAG1;SPAG1;SPAG1;SPAG1,ExonBnd;ExonBnd;Body;Body
cg09736162,0.53,0.0004653457248,0.78,1.00,chr3,48700443,CELSR3,TSS200
cg12250458,-0.31,0.0004666181024,0.78,1.00,chr4,56428097,PDCL2,Body
cg08894127,-0.27,0.0004680511577,0.78,1.00,chr2,120529116,PTPN4,5'UTR
cg03714554,-0.30,0.0004689520416,0.78,1.00,chr17,77709136,ENPP7,Body
cg00926285,-0.63,0.0004692411877,0.78,1.00,chr3,122398533,PARP14,TSS1500
cg07164287,-0.19,0.0004692877462,0.78,1.00,chr5,171342780,FBXW11;FBXW11;FBXW11,Body;Body;Body
cg04908472,-0.28,0.0004696315021,0.78,1.00,chr10,114749470,TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2,Body;Body;Body;Body;Body;Body
cg20090883,-0.20,0.0004713652496,0.78,1.00,chr13,43659562,DNAJC15,Body
cg09077669,-0.20,0.0004724100403,0.78,1.00,chr10,116268080,ABLIM1;ABLIM1;ABLIM1;ABLIM1,5'UTR;Body;Body;Body
cg02158822,-0.23,0.0004743270234,0.78,1.00,chr2,54882801,SPTBN1;SPTBN1,Body;Body
cg19486492,0.35,0.0004753444021,0.78,1.00,chr2,133036873,,
cg16385330,-0.21,0.0004773356158,0.78,1.00,chr4,151503878,LRBA;MAB21L2;MAB21L2,Body;1stExon;5'UTR
cg08229468,-0.23,0.0004784513699,0.78,1.00,chr16,58538874,NDRG4;NDRG4;NDRG4,Body;Body;Body
cg06055293,0.30,0.0004788716713,0.78,1.00,chr11,119037210,,
cg16273664,-0.24,0.0004790746314,0.78,1.00,chr3,185430333,IGF2BP2;IGF2BP2;C3orf65,Body;Body;TSS1500
cg22583953,-0.29,0.0004821370271,0.78,1.00,chr16,69872200,WWP2;WWP2;WWP2;WWP2,TSS1500;Body;Body;Body
cg06661978,-0.23,0.0004821485197,0.78,1.00,chr19,4958260,UHRF1;UHRF1,Body;Body
cg05439392,-0.34,0.0004835400156,0.78,1.00,chr14,22954655,,
cg21224278,-0.33,0.0004846317107,0.78,1.00,chr10,35455004,CREM;CREM;CREM;CREM;CREM;CREM;CREM;CREM;CREM;CREM;CREM;CREM;CREM;CREM;CREM,5'UTR;5'UTR;Body;Body;Body;Body;Body;Body;Body;Body;Body;TSS1500;TSS1500;TSS1500;TSS1500
cg10685961,-0.20,0.0004902122906,0.78,1.00,chr10,32557982,EPC1,3'UTR
cg21196659,0.31,0.0004913386007,0.78,1.00,chr11,66459000,SPTBN2,Body
cg05946942,0.25,0.0004943445826,0.78,1.00,chr11,19561797,NAV2,Body
cg04630412,0.24,0.0004947781679,0.78,1.00,chr4,24009753,,
cg11450537,0.28,0.0004959938412,0.78,1.00,chr4,7466858,SORCS2,Body
cg02858005,0.29,0.0004985262304,0.78,1.00,chr14,98559562,,
cg18287711,-0.44,0.0004989592792,0.78,1.00,chr20,62288918,RTEL1;RTEL1;RTEL1;RTEL1;RTEL1-TNFRSF6B,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg01188562,-0.22,0.0004992718468,0.78,1.00,chr3,98637410,,
cg01610584,-0.32,0.0005014789371,0.78,1.00,chr3,100585734,ABI3BP;ABI3BP,ExonBnd;Body
cg21431042,0.30,0.0005021250486,0.78,1.00,chr12,27666577,,
cg10415509,0.39,0.0005025589591,0.78,1.00,chr21,46876904,COL18A1;COL18A1;COL18A1,Body;Body;Body
cg11153239,-0.27,0.0005052790804,0.78,1.00,chr3,115343529,GAP43;GAP43,Body;5'UTR
cg13880950,-0.41,0.0005054751306,0.78,1.00,chr1,44884096,RNF220,Body
cg10132010,0.38,0.0005065179536,0.78,1.00,chr1,56724194,,
cg23251299,-0.38,0.0005070102169,0.78,1.00,chr3,4545007,ITPR1;ITPR1;ITPR1,5'UTR;5'UTR;5'UTR
cg21255641,0.31,0.0005071920217,0.78,1.00,chr7,100077221,TSC22D4,TSS1500
cg23705290,1.07,0.0005088449448,0.78,1.00,chr4,130017275,C4orf33;C4orf33,TSS200;5'UTR
cg02639685,-0.34,0.0005105396185,0.78,1.00,chr6,44213718,HSP90AB1;HSP90AB1;HSP90AB1;HSP90AB1;HSP90AB1,TSS1500;TSS1500;TSS1500;TSS1500;TSS200
cg16265552,0.35,0.00051069301,0.78,1.00,chr3,113667068,ZDHHC23,5'UTR
cg05294930,0.56,0.0005109364664,0.78,1.00,chr14,72220937,,
cg10643236,0.41,0.0005120555921,0.78,1.00,chr6,29274727,OR14J1,1stExon
cg06518628,0.32,0.0005158273876,0.78,1.00,chr8,104513704,RIMS2,Body
cg01463565,0.37,0.0005174385677,0.78,1.00,chr17,8926158,NTN1,Body
cg02631153,-0.24,0.0005179178315,0.78,1.00,chr1,3549646,WDR8,Body
cg02321112,0.32,0.0005197960647,0.78,1.00,chr7,156810523,,
cg16043223,-0.33,0.0005201070587,0.78,1.00,chr6,3991029,,
cg21817183,0.31,0.0005204161346,0.78,1.00,chr6,135818446,AHI1;AHI1;AHI1;AHI1;LINC00271,5'UTR;5'UTR;5'UTR;5'UTR;TSS1500
cg20100801,-0.21,0.0005205821733,0.78,1.00,chr12,95987654,,
cg18319921,0.50,0.0005222278902,0.78,1.00,chr5,128796754,ADAMTS19,Body
cg10480824,-0.27,0.0005225850255,0.78,1.00,chr8,6570636,AGPAT5,Body
cg16277608,-1.00,0.0005228406435,0.78,1.00,chr9,6631117,GLDC,Body
cg05249287,0.38,0.0005236355253,0.78,1.00,chr2,120282685,SCTR,TSS1500
cg10498703,-0.24,0.0005239341557,0.78,1.00,chr14,64680996,SYNE2;SYNE2;SYNE2,1stExon;Body;Body
cg26412543,-0.28,0.0005243752366,0.78,1.00,chr6,32128829,PPT2;PPT2,Body;Body
cg07307078,0.45,0.000524710731,0.78,1.00,chr18,12307630,TUBB6,TSS1500
cg24528819,-0.32,0.0005247941251,0.78,1.00,chr3,53368582,DCP1A;DCP1A;DCP1A;DCP1A;DCP1A,5'UTR;5'UTR;Body;Body;Body
cg09035938,0.31,0.0005265743665,0.78,1.00,chr1,35347799,DLGAP3,Body
cg03852045,0.37,0.0005279024715,0.78,1.00,chr1,120439870,ADAM30,TSS1500
cg18852630,-0.29,0.0005298351178,0.78,1.00,chr5,82937299,HAPLN1,3'UTR
cg12348160,0.31,0.0005313447552,0.78,1.00,chr2,218021154,,
cg21293397,-0.32,0.0005345928278,0.78,1.00,chr19,35454992,ZNF792,TSS200
cg04294154,-0.52,0.000535929991,0.78,1.00,chr13,76132610,UCHL3;UCHL3,5'UTR;Body
cg12081027,0.28,0.0005373428642,0.78,1.00,chr7,807690,HEATR2,Body
cg06487943,0.63,0.0005390315082,0.78,1.00,chr16,11319398,,
cg06041223,-0.27,0.0005391541037,0.78,1.00,chr7,108169124,PNPLA8,TSS1500
cg22265078,-0.28,0.0005401411765,0.78,1.00,chr13,47162507,LRCH1;LRCH1;LRCH1,Body;Body;Body
cg09394428,-0.26,0.0005425434648,0.78,1.00,chr22,22711753,,
cg05146682,0.42,0.0005435226471,0.78,1.00,chr2,40098946,,
cg07787798,-0.23,0.0005444086779,0.78,1.00,chr14,60590978,PCNXL4,Body
cg02390103,0.42,0.0005446155134,0.78,1.00,chr5,38846034,OSMR;OSMR;OSMR,5'UTR;TSS200;1stExon
cg26766880,0.51,0.0005453072168,0.78,1.00,chr1,162311718,MIR556;NOS1AP;NOS1AP,TSS1500;Body;Body
cg21359122,-0.41,0.0005455762815,0.78,1.00,chr10,112371908,,
cg23958190,-0.22,0.0005480400866,0.78,1.00,chr1,223957931,CAPN2;CAPN2,Body;Body
cg01253508,0.26,0.0005488470185,0.78,1.00,chr5,173738923,,
cg01616682,0.31,0.000549019685,0.78,1.00,chr11,15095017,CALCB,TSS200
cg24896703,-0.32,0.0005498501796,0.78,1.00,chr5,150575512,CCDC69,Body
cg01649064,-0.30,0.0005509303142,0.78,1.00,chr14,105461334,C14orf79,3'UTR
cg21513672,-0.49,0.0005521846597,0.78,1.00,chr18,53254387,TCF4;TCF4;TCF4;TCF4;TCF4;TCF4;TCF4,5'UTR;TSS1500;5'UTR;5'UTR;5'UTR;Body;Body
cg24361761,0.43,0.0005523064702,0.78,1.00,chr10,25782377,GPR158,Body
cg09479906,-0.30,0.0005523465515,0.78,1.00,chr10,124713766,C10orf88;C10orf88,5'UTR;1stExon
cg15392819,0.26,0.0005531923494,0.78,1.00,chr1,180585679,,
cg22382733,-0.28,0.000555195028,0.78,1.00,chr7,2195684,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body
cg11333568,-0.29,0.0005559712271,0.78,1.00,chr12,130577733,,
cg13976799,-0.21,0.0005564628348,0.78,1.00,chr6,71469523,SMAP1;SMAP1,Body;Body
cg22939949,-0.28,0.0005569304382,0.78,1.00,chr4,1388313,CRIPAK,1stExon
cg12153273,-0.22,0.0005569391072,0.78,1.00,chr16,84653054,COTL1,TSS1500
cg22693100,0.36,0.0005576662958,0.78,1.00,chr19,54644105,CNOT3,5'UTR
cg20797858,0.42,0.0005579068366,0.78,1.00,chr6,99283304,POU3F2,1stExon
cg11447849,0.27,0.0005590712376,0.78,1.00,chr15,25842111,,
cg01350032,-0.25,0.0005602778007,0.78,1.00,chr1,245961269,SMYD3;SMYD3,Body;Body
cg02579457,-0.37,0.0005605652754,0.78,1.00,chr17,27182528,ERAL1,Body
cg12944573,-0.28,0.0005606897281,0.78,1.00,chr6,154330965,OPRM1;OPRM1;OPRM1,TSS1500;TSS1500;TSS1500
cg15290913,-0.23,0.0005608258233,0.78,1.00,chr8,38884010,ADAM9;ADAM9;ADAM9;ADAM9,Body;Body;Body;Body
cg14515506,0.30,0.0005612148111,0.78,1.00,chr9,14203578,NFIB;NFIB;NFIB,Body;Body;Body
cg10266490,-0.27,0.0005626512687,0.78,1.00,chr1,55013709,ACOT11;ACOT11,TSS200;TSS200
cg23308184,-0.33,0.0005633317638,0.78,1.00,chr10,132977221,TCERG1L,Body
cg10057539,-0.27,0.0005635449834,0.78,1.00,chr4,152594756,GATB,Body
cg02636201,0.38,0.0005651599943,0.78,1.00,chr5,112672446,MCC,Body
cg01320686,-0.26,0.0005703276465,0.78,1.00,chr10,63931998,,
cg25490566,-0.25,0.0005705870745,0.78,1.00,chr8,98041636,CPQ;CPQ;LOC101927066,ExonBnd;Body;Body
cg08000754,0.51,0.0005719998578,0.78,1.00,chr8,70475485,SULF1;SULF1;SULF1;SULF1,5'UTR;5'UTR;5'UTR;5'UTR
cg12354986,-0.31,0.000573159699,0.78,1.00,chr22,38142174,TRIOBP;TRIOBP;TRIOBP,TSS200;Body;TSS200
cg17100747,-0.19,0.0005738844925,0.78,1.00,chr21,30401355,USP16;USP16;USP16,Body;Body;Body
cg11214657,-0.27,0.000574383453,0.78,1.00,chr4,26322484,RBPJ;RBPJ;RBPJ;RBPJ;RBPJ;RBPJ,5'UTR;1stExon;1stExon;Body;Body;5'UTR
cg25968326,-0.26,0.0005781374401,0.78,1.00,chr10,97051613,PDLIM1,TSS1500
cg16710894,0.28,0.0005785355681,0.78,1.00,chr10,8092264,,
cg11034878,-0.23,0.0005788134818,0.78,1.00,chr3,67578791,SUCLG2;SUCLG2,Body;Body
cg19888869,0.48,0.0005792937822,0.78,1.00,chr4,54967674,GSX2,Body
cg16899999,0.44,0.00058208116,0.78,1.00,chr10,23341714,,
cg01775082,0.38,0.0005832850856,0.78,1.00,chr1,40157480,HPCAL4,TSS1500
cg11521114,0.29,0.0005833383455,0.78,1.00,chr19,34837438,KIAA0355,Body
