"Excel Table 5: Differentially variable positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg06039747,-0.36,1.96E-04,0.527,1.000,chr16,89632638,,
cg11564495,-0.27,1.98E-04,0.527,1.000,chr1,116385129,NHLH2,TSS1500
cg04822936,-0.23,1.98E-04,0.527,1.000,chr9,91627486,SHC3,3'UTR
cg22330331,0.16,1.98E-04,0.527,1.000,chr9,77502284,TRPM6;TRPM6;TRPM6,TSS200;Body;Body
cg14739153,0.14,1.99E-04,0.527,1.000,chr6,32142122,AGPAT1;AGPAT1,5'UTR;5'UTR
cg19363970,-0.18,1.99E-04,0.527,1.000,chr13,75936395,TBC1D4,Body
cg07741112,-0.23,1.99E-04,0.527,1.000,chr12,11049782,PRH1-PRR4;PRH1;PRH1,Body;Body;5'UTR
cg13907059,0.21,1.99E-04,0.527,1.000,chr9,140002893,MAN1B1,Body
cg04159901,0.45,2.01E-04,0.531,1.000,chr1,46955557,,
cg26428432,-0.23,2.02E-04,0.532,1.000,chr1,203884073,,
cg14046365,-0.46,2.04E-04,0.535,1.000,chr2,152146318,NMI;NMI,5'UTR;1stExon
cg12650305,-0.27,2.05E-04,0.535,1.000,chr12,123965026,RILPL1,Body
cg10661769,-0.40,2.05E-04,0.535,1.000,chr6,30881484,VARS2;VARS2;VARS2;GTF2H4,TSS1500;TSS1500;TSS1500;Body
cg06740986,0.14,2.07E-04,0.536,1.000,chr1,184838417,FAM129A,Body
cg05786725,-0.62,2.10E-04,0.538,1.000,chr1,28241398,RPA2,TSS200
cg11564268,0.26,2.10E-04,0.538,1.000,chr16,69789107,NOB1,TSS1500
cg15505245,-0.27,2.11E-04,0.538,1.000,chr8,27041658,,
cg17264702,0.17,2.11E-04,0.538,1.000,chr15,101835652,SNRPA1,TSS200
cg17661357,-0.34,2.11E-04,0.538,1.000,chr2,232650942,COPS7B;COPS7B;COPS7B;COPS7B;COPS7B;COPS7B,TSS200;TSS200;TSS200;TSS200;5'UTR;Body
cg13161770,0.22,2.12E-04,0.538,1.000,chr4,74921577,PPBPP2,TSS1500
cg07270259,-0.28,2.12E-04,0.538,1.000,chr10,34902536,PARD3,Body
cg20784899,-0.21,2.17E-04,0.541,1.000,chr7,32341352,,
cg01587630,-0.65,2.17E-04,0.541,1.000,chr7,23053820,FAM126A,TSS200
cg14100005,-0.25,2.20E-04,0.541,1.000,chr7,151506979,PRKAG2;PRKAG2,5'UTR;Body
cg26084258,-0.36,2.20E-04,0.541,1.000,chr10,116528187,,
cg04891480,-0.18,2.22E-04,0.541,1.000,chr1,169035113,LINC00970,Body
cg09930017,-0.38,2.22E-04,0.541,1.000,chr12,125399097,UBC,5'UTR
cg18223522,0.15,2.23E-04,0.541,1.000,chr1,200182032,FAM58B,TSS1500
cg13333800,-0.45,2.23E-04,0.541,1.000,chr5,125694418,GRAMD3,TSS1500
cg24437775,-0.23,2.25E-04,0.541,1.000,chr6,113860384,,
cg07034563,-0.24,2.26E-04,0.541,1.000,chr5,176919739,PDLIM7;PDLIM7;PDLIM7,Body;Body;Body
cg16942745,-0.18,2.27E-04,0.541,1.000,chr2,881649,,
cg09809922,-0.24,2.28E-04,0.541,1.000,chr5,1509723,LPCAT1,Body
cg26568304,0.57,2.29E-04,0.541,1.000,chr16,11439785,C16orf75,Body
cg17212388,0.38,2.29E-04,0.541,1.000,chr2,55460385,C2orf63;RPS27A;C2orf63;RPS27A,TSS1500;Body;TSS1500;Body
cg06310422,-0.30,2.30E-04,0.541,1.000,chr2,234763532,HJURP,TSS1500
cg04944454,-0.16,2.30E-04,0.541,1.000,chr6,43426175,,
cg04905079,-0.19,2.30E-04,0.541,1.000,chr20,3149259,ProSAPiP1,TSS200
cg12580275,0.17,2.31E-04,0.541,1.000,chr1,205744413,RAB7L1;RAB7L1;RAB7L1;RAB7L1;RAB7L1;RAB7L1;RAB7L1,1stExon;1stExon;5'UTR;5'UTR;5'UTR;1stExon;5'UTR
cg18342279,0.51,2.32E-04,0.541,1.000,chr4,48492344,ZAR1,1stExon
cg06180910,-1.19,2.34E-04,0.541,1.000,chr22,24382663,GSTT1,Body
cg08080029,0.37,2.36E-04,0.541,1.000,chr1,6239970,CHD5,Body
cg17317029,-0.28,2.37E-04,0.541,1.000,chr7,91186339,,
cg10929629,0.39,2.37E-04,0.541,1.000,chr13,79233349,RNF219,TSS200
cg04004744,-0.36,2.37E-04,0.541,1.000,chr6,22190121,FLJ22536,Body
cg23757506,0.14,2.37E-04,0.541,1.000,chr17,56429622,SUPT4H1,TSS200
cg11214716,-0.22,2.37E-04,0.541,1.000,chr10,6250933,PFKFB3;PFKFB3;PFKFB3,Body;Body;Body
cg23372016,0.27,2.37E-04,0.541,1.000,chr6,80892124,BCKDHB;BCKDHB,Body;Body
cg07061461,-0.29,2.40E-04,0.541,1.000,chr9,110085898,RAD23B;RAD23B;RAD23B,Body;Body;Body
cg00394844,-0.19,2.40E-04,0.541,1.000,chr19,18343302,PDE4C,Body
cg12398332,0.21,2.41E-04,0.541,1.000,chr16,19895651,GPRC5B,5'UTR
cg18411103,0.17,2.41E-04,0.541,1.000,chr17,33700255,SLFN11;SLFN11;SLFN11;SLFN11;SLFN11,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg13887241,-0.24,2.43E-04,0.541,1.000,chr11,76155788,C11orf30;C11orf30;C11orf30;C11orf30,TSS1500;TSS1500;TSS1500;TSS1500
cg02310576,-0.18,2.43E-04,0.541,1.000,chr3,148045253,,
cg26031499,-0.26,2.44E-04,0.541,1.000,chr12,56334563,DGKA;DGKA;DGKA;DGKA,Body;Body;Body;Body
cg04473078,0.49,2.44E-04,0.541,1.000,chr16,4165886,ADCY9;ADCY9,5'UTR;1stExon
cg06131773,0.25,2.45E-04,0.541,1.000,chr1,213244795,RPS6KC1;RPS6KC1;RPS6KC1;RPS6KC1;RPS6KC1;RPS6KC1,5'UTR;5'UTR;5'UTR;5'UTR;Body;Body
cg03276468,0.14,2.45E-04,0.541,1.000,chr16,12620609,SNX29,Body
cg08207566,0.19,2.45E-04,0.541,1.000,chr4,174086461,,
cg21850069,0.27,2.46E-04,0.541,1.000,chr5,180649807,TRIM41;TRIM41,TSS1500;TSS1500
cg22275857,0.23,2.46E-04,0.541,1.000,chr22,38198963,,
cg10428791,-0.39,2.46E-04,0.541,1.000,chr20,62580620,UCKL1;UCKL1;UCKL1,Body;Body;Body
cg04272708,0.15,2.47E-04,0.541,1.000,chr2,39302196,SOS1,Body
cg06620016,0.18,2.48E-04,0.541,1.000,chr10,134141831,,
cg22190705,-0.35,2.48E-04,0.541,1.000,chr2,9346217,ASAP2;ASAP2,TSS1500;TSS1500
cg06409769,0.25,2.49E-04,0.541,1.000,chr2,107642405,,
cg04357830,0.22,2.49E-04,0.541,1.000,chr21,36261693,RUNX1;RUNX1;RUNX1,TSS1500;TSS1500;Body
cg09173587,0.14,2.49E-04,0.541,1.000,chr20,4666747,PRNP;PRNP;PRNP;PRNP;PRNP,TSS200;TSS1500;TSS200;TSS200;TSS200
cg07286681,0.23,2.51E-04,0.541,1.000,chr5,176660615,NSD1;NSD1,Body;Body
cg26256263,0.25,2.51E-04,0.541,1.000,chr1,25258146,RUNX3;RUNX3,TSS1500;Body
cg13370010,-0.14,2.52E-04,0.541,1.000,chr13,33743647,STARD13;STARD13;STARD13,5'UTR;Body;Body
cg09811292,0.18,2.53E-04,0.541,1.000,chr1,116454670,,
cg11440940,0.16,2.55E-04,0.541,1.000,chr19,8510764,HNRNPM;HNRNPM,Body;Body
cg07422888,0.49,2.55E-04,0.541,1.000,chr2,242689852,D2HGDH;D2HGDH;D2HGDH,Body;Body;Body
cg10486244,-0.16,2.56E-04,0.541,1.000,chr5,149973754,,
cg05871569,-0.73,2.57E-04,0.541,1.000,chr11,61891931,INCENP;INCENP,5'UTR;5'UTR
cg06286197,0.18,2.58E-04,0.541,1.000,chr1,76457274,,
cg05514713,-0.31,2.58E-04,0.541,1.000,chr6,13166210,PHACTR1;PHACTR1,Body;Body
cg23899409,-0.54,2.58E-04,0.541,1.000,chr19,54850582,LILRA4,TSS200
cg06915193,0.37,2.58E-04,0.541,1.000,chr4,185205329,,
cg22905968,0.13,2.60E-04,0.541,1.000,chr19,40931262,SERTAD1,5'UTR
cg15665792,0.28,2.61E-04,0.541,1.000,chr7,37393003,ELMO1,5'UTR
cg11619995,-0.20,2.62E-04,0.541,1.000,chr5,34548855,,
cg20627110,0.21,2.65E-04,0.541,1.000,chr19,4401991,SH3GL1;SH3GL1;CHAF1A,TSS1500;TSS1500;TSS1500
cg21178201,-0.25,2.66E-04,0.541,1.000,chr12,91616993,,
cg20445582,-0.48,2.67E-04,0.541,1.000,chr4,55083843,,
cg17713329,-0.86,2.68E-04,0.541,1.000,chr7,100026484,MEPCE;MEPCE;MEPCE;MEPCE;MEPCE;MEPCE;MEPCE;ZCWPW1;ZCWPW1,TSS1500;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR;TSS200;TSS200
cg08659394,-0.34,2.68E-04,0.541,1.000,chr16,67184918,B3GNT9,TSS200
cg22713379,0.47,2.69E-04,0.541,1.000,chr9,19128182,PLIN2;PLIN2,TSS1500;TSS1500
cg23425324,0.20,2.69E-04,0.541,1.000,chr12,26986193,ITPR2,TSS200
cg09894169,0.12,2.72E-04,0.541,1.000,chr1,61423884,NFIA-AS2;NFIA-AS2,Body;Body
cg13345122,-0.36,2.73E-04,0.541,1.000,chr2,168912885,STK39,Body
cg22442824,-0.23,2.74E-04,0.541,1.000,chr10,127691458,FANK1,Body
cg08728495,-0.29,2.74E-04,0.541,1.000,chr12,125102346,,
cg01206911,-0.27,2.74E-04,0.541,1.000,chr7,105163001,PUS7,TSS1500
cg06216505,0.23,2.75E-04,0.541,1.000,chr4,95321549,,
cg18691050,0.31,2.75E-04,0.541,1.000,chr11,128486253,,
cg08258245,0.22,2.75E-04,0.541,1.000,chr2,172562908,DYNC1I2;DYNC1I2;DYNC1I2;DYNC1I2;DYNC1I2;DYNC1I2;DYNC1I2,Body;Body;Body;Body;Body;Body;Body
cg02425140,-1.03,2.76E-04,0.541,1.000,chr17,259930,C17orf97,TSS200
cg08807414,0.22,2.76E-04,0.541,1.000,chr16,85608505,,
cg13745142,-0.19,2.77E-04,0.541,1.000,chr17,72969277,C17orf28,TSS1500
cg14504512,0.14,2.77E-04,0.541,1.000,chr7,27875760,JAZF1,Body
cg04165845,-0.53,2.78E-04,0.541,1.000,chr14,101696245,,
cg10846356,0.37,2.78E-04,0.541,1.000,chr11,15094382,CALCB,TSS1500
cg03756034,0.26,2.78E-04,0.541,1.000,chr2,161128396,,
cg03132727,0.31,2.80E-04,0.541,1.000,chr1,180967813,STX6,Body
cg14299863,0.24,2.81E-04,0.541,1.000,chr7,30843119,FAM188B;INMT-FAM188B,Body;Body
cg07687276,0.20,2.81E-04,0.541,1.000,chr14,94254985,PRIMA1,TSS1500
cg10398418,-0.26,2.81E-04,0.541,1.000,chr10,11312015,CUGBP2;CUGBP2;CUGBP2;CUGBP2,Body;Body;Body;Body
cg03134947,0.28,2.81E-04,0.541,1.000,chr16,28996021,LAT;LAT;LAT;LAT,TSS200;TSS1500;TSS1500;TSS1500
cg02537960,0.21,2.82E-04,0.541,1.000,chr8,28269396,,
cg18114756,0.18,2.83E-04,0.541,1.000,chr3,114024972,TIGIT,Body
cg02821648,0.20,2.83E-04,0.541,1.000,chr6,146056791,EPM2A;EPM2A;EPM2A;EPM2A;LOC100507557,1stExon;1stExon;5'UTR;5'UTR;Body
cg04886198,0.16,2.84E-04,0.541,1.000,chr3,183967409,ALG3;ECE2;ALG3;ECE2;ALG3;ALG3,TSS1500;TSS200;TSS1500;TSS200;TSS1500;TSS200
cg03907087,-0.23,2.85E-04,0.541,1.000,chr20,49816929,,
cg06362971,-0.40,2.86E-04,0.541,1.000,chr19,11255957,,
cg05795005,0.13,2.88E-04,0.541,1.000,chr11,27528498,LIN7C;BDNFOS,TSS200;Body
cg01812919,-0.22,2.88E-04,0.541,1.000,chr12,124409762,DNAH10,Body
cg12095404,-0.25,2.88E-04,0.541,1.000,chr1,114759369,,
cg13856643,-0.35,2.89E-04,0.541,1.000,chr2,238500389,RAB17,TSS1500
cg00498804,-0.27,2.91E-04,0.541,1.000,chr11,8827626,ST5;ST5;ST5,5'UTR;5'UTR;5'UTR
cg21164440,0.31,2.91E-04,0.541,1.000,chr14,100438737,,
cg19800155,-0.22,2.91E-04,0.541,1.000,chr14,73344137,DPF3,Body
cg25106791,0.20,2.92E-04,0.541,1.000,chr7,2962373,CARD11,Body
cg10048986,-0.47,2.92E-04,0.541,1.000,chr12,49631720,,
cg05732646,0.12,2.92E-04,0.541,1.000,chr13,41706942,KBTBD6,TSS200
cg14055681,0.25,2.93E-04,0.541,1.000,chr13,22199721,,
cg25598159,-0.26,2.94E-04,0.541,1.000,chr12,111127533,HVCN1;HVCN1;HVCN1,1stExon;TSS1500;5'UTR
cg25375293,0.21,2.95E-04,0.541,1.000,chr12,54718868,COPZ1,TSS200
cg04080724,0.17,2.95E-04,0.541,1.000,chr4,140202327,C4orf49,TSS1500
cg20587996,0.15,2.95E-04,0.541,1.000,chr7,152597099,,
cg03253314,-0.18,2.96E-04,0.541,1.000,chr19,17445711,ANO8,TSS200
cg22021802,-0.21,2.96E-04,0.541,1.000,chr1,150942090,CERS2;CERS2,5'UTR;5'UTR
cg01420426,0.35,2.97E-04,0.541,1.000,chr1,41832032,,
cg00901867,-0.39,2.97E-04,0.541,1.000,chr21,33693823,URB1,Body
cg17616658,-0.24,2.98E-04,0.541,1.000,chr14,21372793,,
cg26364911,0.45,2.98E-04,0.541,1.000,chr9,99775893,HIATL2,TSS200
cg15419820,0.16,2.99E-04,0.541,1.000,chr3,15540973,COLQ;COLQ;COLQ,Body;Body;TSS1500
cg01094351,0.15,2.99E-04,0.541,1.000,chr4,153179467,,
cg21830223,0.24,3.01E-04,0.542,1.000,chr6,31943267,STK19;STK19;STK19,Body;Body;Body
cg04101285,-0.16,3.02E-04,0.542,1.000,chr20,877478,ANGPT4,Body
cg02068505,0.16,3.02E-04,0.542,1.000,chr16,2225341,TRAF7,Body
cg04482131,0.31,3.04E-04,0.543,1.000,chr2,28604850,,
cg05999317,0.32,3.07E-04,0.545,1.000,chr16,89397198,ANKRD11;ANKRD11;ANKRD11;ANKRD11,Body;5'UTR;5'UTR;5'UTR
cg05053108,-0.17,3.08E-04,0.545,1.000,chr12,120632772,GCN1L1,TSS1500
cg10377756,-0.33,3.08E-04,0.545,1.000,chr12,92691863,,
cg15244183,-0.68,3.10E-04,0.545,1.000,chr18,11143,LOC102723376,TSS1500
cg05781504,-0.21,3.10E-04,0.545,1.000,chr5,145713607,,
cg12769084,-0.41,3.11E-04,0.545,1.000,chr5,2173754,,
cg17264541,-0.30,3.12E-04,0.545,1.000,chr5,138743684,,
cg14046043,-0.14,3.12E-04,0.545,1.000,chr2,233561679,GIGYF2;GIGYF2;GIGYF2;GIGYF2,TSS1500;TSS1500;TSS1500;TSS1500
cg20870820,0.65,3.12E-04,0.545,1.000,chr17,1072472,ABR;ABR,Body;5'UTR
cg00126739,-0.22,3.12E-04,0.545,1.000,chr15,69706375,KIF23;KIF23,TSS1500;TSS1500
cg24056232,-0.18,3.12E-04,0.545,1.000,chr1,206289775,C1orf186,TSS1500
cg06471296,-0.18,3.13E-04,0.545,1.000,chr6,150259601,,
cg09696411,-0.44,3.16E-04,0.547,1.000,chr12,58013517,SLC26A10,TSS200
cg27255678,-0.77,3.16E-04,0.547,1.000,chr10,102756921,LZTS2,TSS200
cg18868357,-0.21,3.17E-04,0.547,1.000,chr2,20425395,SDC1;SDC1,TSS1500;TSS1500
cg02948855,-0.36,3.18E-04,0.547,1.000,chr10,135010720,KNDC1,Body
cg15448736,-0.19,3.19E-04,0.548,1.000,chr12,132852389,GALNT9;LOC100130238,Body;Body
cg10615519,0.42,3.20E-04,0.548,1.000,chr12,88974243,KITLG;KITLG,TSS200;TSS200
cg25178421,-0.24,3.20E-04,0.548,1.000,chr5,172285658,ERGIC1,Body
cg13414020,-0.25,3.21E-04,0.548,1.000,chr2,236414287,AGAP1-IT1;AGAP1;AGAP1;AGAP1,TSS200;Body;Body;Body
cg14025214,0.21,3.22E-04,0.548,1.000,chr14,90870360,CALM1,Body
cg25468120,-0.23,3.23E-04,0.548,1.000,chr3,27259020,NEK10;NEK10;NEK10;NEK10,TSS1500;TSS1500;Body;Body
cg01614020,0.41,3.23E-04,0.548,1.000,chr8,24814137,NEFL,TSS200
cg27417526,-0.18,3.25E-04,0.548,1.000,chr10,131647429,EBF3,Body
cg10638439,0.18,3.25E-04,0.548,1.000,chr6,31371271,MICA,TSS200
cg02820566,-0.63,3.27E-04,0.549,1.000,chr7,187254,,
cg12686664,0.13,3.27E-04,0.549,1.000,chr1,43312093,ZNF691;ZNF691,TSS200;TSS200
cg09916684,-0.25,3.27E-04,0.549,1.000,chr6,10555114,GCNT2;GCNT2,TSS1500;Body
cg11890561,-0.36,3.29E-04,0.550,1.000,chr6,30789372,LINC00243,Body
cg09992948,-1.03,3.30E-04,0.550,1.000,chr9,118353997,,
cg23222406,-0.22,3.31E-04,0.551,1.000,chr12,106751060,POLR3B;POLR3B,TSS1500;TSS1500
cg17352680,0.24,3.33E-04,0.554,1.000,chr8,29803335,FAM183CP,Body
cg09744194,-0.30,3.35E-04,0.555,1.000,chr8,135278469,,
cg03886436,-0.30,3.37E-04,0.556,1.000,chr3,118491179,,
cg08975094,-0.22,3.38E-04,0.556,1.000,chr16,89989288,TUBB3,TSS1500
cg06209897,-0.38,3.38E-04,0.556,1.000,chr10,53635551,PRKG1;PRKG1,Body;Body
cg03612011,-0.20,3.39E-04,0.556,1.000,chr6,139560166,,
cg27104117,0.30,3.39E-04,0.556,1.000,chr17,27276789,PHF12;PHF12,Body;Body
cg24410546,0.34,3.40E-04,0.557,1.000,chr8,26371551,PNMA2,TSS200
cg24620436,-0.68,3.42E-04,0.558,1.000,chr7,4918906,RADIL,5'UTR
cg26289450,0.39,3.43E-04,0.558,1.000,chr6,32158233,PBX2,TSS1500
cg17897688,0.14,3.43E-04,0.558,1.000,chr2,120997625,,
cg00579468,-0.82,3.44E-04,0.558,1.000,chr7,129647468,,
cg19597529,-0.65,3.45E-04,0.558,1.000,chr3,122399230,PARP14,TSS1500
cg20519044,0.24,3.46E-04,0.558,1.000,chr4,139009110,SLC7A11-AS1;LINC00616,TSS1500;Body
cg20741922,0.25,3.47E-04,0.558,1.000,chr2,162272607,TBR1,TSS200
cg19655179,-0.24,3.48E-04,0.558,1.000,chr2,40260498,,
cg23785109,-0.13,3.49E-04,0.558,1.000,chr1,155854051,SYT11,3'UTR
cg11049042,-0.21,3.51E-04,0.558,1.000,chr19,47334821,SNAR-E,TSS1500
cg20956634,0.55,3.52E-04,0.558,1.000,chr12,44200518,TWF1,TSS1500
cg26582915,-0.23,3.52E-04,0.558,1.000,chr6,168390631,,
cg23615262,-0.16,3.53E-04,0.558,1.000,chr1,166766052,,
cg01949963,-0.29,3.53E-04,0.558,1.000,chr17,39783311,KRT42P;KRT42P,Body;ExonBnd
cg10104451,0.61,3.53E-04,0.558,1.000,chr8,143696006,ARC,TSS200
cg22464447,-0.42,3.54E-04,0.558,1.000,chr15,91054211,,
cg08764579,0.18,3.54E-04,0.558,1.000,chr11,2998337,NAP1L4,Body
cg18698628,0.15,3.55E-04,0.558,1.000,chr17,58734023,PPM1D,Body
cg15267232,0.40,3.59E-04,0.561,1.000,chr10,8097689,GATA3;GATA3,Body;Body
cg10346111,-0.29,3.60E-04,0.561,1.000,chr3,10326661,GHRLOS;GHRLOS;C3orf42;GHRLOS;GHRLOS,TSS1500;TSS1500;Body;TSS1500;TSS1500
cg12084952,-0.33,3.60E-04,0.561,1.000,chr1,24194979,FUCA1,TSS200
cg10497845,-0.23,3.61E-04,0.561,1.000,chr1,19035763,PAX7;PAX7;PAX7,Body;Body;Body
cg05197551,0.15,3.62E-04,0.561,1.000,chr11,18340134,HPS5;HPS5;HPS5,5'UTR;5'UTR;5'UTR
cg06675049,-0.13,3.62E-04,0.561,1.000,chr1,230445459,,
cg27425262,1.21,3.62E-04,0.561,1.000,chr2,113953981,PSD4;LOC440839,Body;Body
cg18677121,0.23,3.63E-04,0.561,1.000,chr14,56052574,KTN1;KTN1;KTN1;KTN1;KTN1;KTN1,5'UTR;5'UTR;5'UTR;5'UTR;Body;Body
cg16036471,0.41,3.63E-04,0.561,1.000,chr5,72716122,,
cg05122159,-0.28,3.64E-04,0.562,1.000,chr7,32026875,PDE1C;PDE1C;PDE1C;PDE1C;PDE1C,Body;Body;Body;Body;Body
cg00270827,-0.24,3.66E-04,0.562,1.000,chr4,185932185,,
cg19879567,-0.40,3.67E-04,0.562,1.000,chr17,59350247,BCAS3;BCAS3,Body;Body
cg15717907,-0.22,3.67E-04,0.562,1.000,chr11,55704364,OR5I1,TSS1500
cg23810564,0.31,3.70E-04,0.565,1.000,chr7,90338935,CDK14;CDK14;CDK14;CDK14,TSS200;TSS200;Body;Body
cg04724718,0.39,3.70E-04,0.565,1.000,chr17,34948147,DHRS11,TSS200
cg22127901,-0.34,3.71E-04,0.565,1.000,chr4,154170684,TRIM2;TRIM2,Body;5'UTR
cg25871594,0.17,3.72E-04,0.566,1.000,chr17,2795775,RAP1GAP2;RAP1GAP2,Body;Body
cg09154567,-0.23,3.74E-04,0.567,1.000,chr22,44239861,SULT4A1,Body
cg02852529,-0.17,3.75E-04,0.567,1.000,chr11,20057511,NAV2;NAV2;NAV2;NAV2,Body;Body;Body;Body
cg08715469,-0.24,3.75E-04,0.567,1.000,chr4,44728051,GNPDA2,5'UTR
cg01326531,0.26,3.76E-04,0.567,1.000,chr9,138392790,C9orf116;MRPS2;C9orf116,TSS1500;Body;TSS1500
cg24176596,-0.42,3.77E-04,0.567,1.000,chr10,115805429,ADRB1;ADRB1,1stExon;3'UTR
cg06646646,0.20,3.78E-04,0.567,1.000,chr16,1815154,MAPK8IP3;MAPK8IP3,Body;Body
cg19291825,-0.24,3.79E-04,0.568,1.000,chr10,94167104,,
cg24428196,-0.19,3.81E-04,0.568,1.000,chr2,42685272,KCNG3;KCNG3,Body;Body
cg09033563,-0.58,3.81E-04,0.568,1.000,chr22,24373618,LOC391322,Body
cg13384513,0.16,3.82E-04,0.568,1.000,chr1,198545526,,
cg09486988,0.17,3.83E-04,0.569,1.000,chr10,27303706,ANKRD26;ANKRD26,Body;Body
cg04296837,-0.19,3.86E-04,0.570,1.000,chr1,46087792,CCDC17,Body
cg26113636,-0.21,3.86E-04,0.570,1.000,chr3,85008156,CADM2;CADM2;CADM2;CADM2,5'UTR;1stExon;5'UTR;1stExon
cg00908117,-0.29,3.87E-04,0.570,1.000,chr2,33348262,LTBP1,Body
cg06107030,-0.14,3.87E-04,0.570,1.000,chr4,3799176,,
cg08722395,0.15,3.89E-04,0.570,1.000,chr2,144692640,,
cg00386987,-0.21,3.89E-04,0.570,1.000,chr5,145171703,PRELID2;PRELID2;PRELID2,Body;Body;Body
cg02903137,-0.33,3.89E-04,0.570,1.000,chr1,18056815,,
cg26527782,0.20,3.90E-04,0.570,1.000,chr11,33037626,DEPDC7;DEPDC7,TSS200;Body
cg02789309,-0.10,3.91E-04,0.571,1.000,chr3,52091282,DUSP7,TSS1500
cg07346904,0.15,3.93E-04,0.572,1.000,chr12,47643038,,
cg10098794,-0.19,3.95E-04,0.574,1.000,chr4,115536913,UGT8,5'UTR
cg03737404,-0.17,3.98E-04,0.577,1.000,chr2,129069644,HS6ST1,Body
cg11449588,0.13,3.99E-04,0.577,1.000,chr5,32234912,MTMR12;MTMR12;MTMR12,Body;Body;Body
cg15458155,0.21,4.00E-04,0.577,1.000,chr1,86861958,ODF2L;ODF2L;ODF2L;ODF2L,5'UTR;5'UTR;1stExon;1stExon
cg06018401,0.21,4.00E-04,0.577,1.000,chr5,71404897,MAP1B,Body
cg21783047,-0.30,4.03E-04,0.581,1.000,chr12,54320564,,
cg26800371,-0.25,4.06E-04,0.584,1.000,chr13,27131569,WASF3,TSS1500
cg08658671,0.21,4.07E-04,0.584,1.000,chr3,33155342,CRTAP,TSS200
cg00237313,-0.15,4.08E-04,0.584,1.000,chr10,121437973,,
cg06815194,0.31,4.09E-04,0.584,1.000,chr1,155715510,MSTO2P,TSS200
cg06826671,0.15,4.10E-04,0.584,1.000,chr8,121827961,,
cg22274575,-0.26,4.11E-04,0.584,1.000,chr3,148716824,GYG1;GYG1;GYG1,Body;Body;Body
cg19919007,0.28,4.11E-04,0.584,1.000,chr6,30029179,ZNRD1;NCRNA00171;ZNRD1;ZNRD1,1stExon;TSS1500;5'UTR;5'UTR
cg04773333,0.35,4.12E-04,0.584,1.000,chr16,54542167,,
cg04711998,0.31,4.13E-04,0.584,1.000,chr10,7708869,ITIH5;ITIH5;ITIH5;ITIH5,1stExon;5'UTR;1stExon;5'UTR
cg23369601,0.23,4.13E-04,0.584,1.000,chr5,6631800,NSUN2,Body
cg24433722,0.24,4.14E-04,0.584,1.000,chr1,203596190,ATP2B4;ATP2B4;ATP2B4;ATP2B4,5'UTR;1stExon;5'UTR;1stExon
cg27227652,0.50,4.17E-04,0.585,1.000,chr2,191184902,HIBCH;HIBCH,TSS200;TSS200
cg23727336,-0.34,4.20E-04,0.585,1.000,chr6,57178595,PRIM2,TSS1500
cg03939464,0.13,4.21E-04,0.585,1.000,chr16,69788707,NOB1,Body
cg22476550,-0.31,4.22E-04,0.585,1.000,chr20,37590555,DHX35,TSS1500
cg26102475,0.14,4.23E-04,0.585,1.000,chr19,39826821,GMFG,TSS200
cg21341878,0.18,4.23E-04,0.585,1.000,chr4,2278462,ZFYVE28,Body
cg01776691,-0.23,4.23E-04,0.585,1.000,chr7,44279727,CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B,Body;Body;Body;Body;Body;Body;Body;Body
cg11737355,-0.25,4.23E-04,0.585,1.000,chr6,6773006,,
cg20758791,0.23,4.24E-04,0.585,1.000,chr17,21101734,TMEM11;TMEM11,Body;Body
cg12260340,0.23,4.25E-04,0.585,1.000,chr22,28629295,TTC28,Body
cg09010249,-0.16,4.26E-04,0.585,1.000,chr17,61678107,TACO1,TSS200
cg22830701,0.16,4.26E-04,0.585,1.000,chr11,27527925,BDNFOS;LIN7C,TSS1500;Body
cg04226547,-0.16,4.28E-04,0.585,1.000,chr15,99299107,IGF1R;IGF1R,Body;Body
cg15768203,0.25,4.28E-04,0.585,1.000,chr2,170440722,PPIG,TSS200
cg01140770,-0.41,4.28E-04,0.585,1.000,chr11,61541311,MYRF;MYRF,Body;Body
cg18673776,-0.22,4.29E-04,0.585,1.000,chr13,110239471,,
cg22611570,-0.33,4.29E-04,0.585,1.000,chr4,9814505,,
cg21042001,-0.24,4.30E-04,0.585,1.000,chr19,6920103,ADGRE1;ADGRE1;ADGRE1;ADGRE1;ADGRE1,Body;Body;Body;Body;Body
cg22672505,0.26,4.30E-04,0.585,1.000,chr2,138646738,LOC101928273,Body
cg00294065,-0.21,4.31E-04,0.585,1.000,chr7,50660646,GRB10;GRB10;GRB10;GRB10,3'UTR;3'UTR;3'UTR;3'UTR
cg25298319,-0.67,4.34E-04,0.585,1.000,chr2,233217079,,
cg17308368,0.20,4.35E-04,0.585,1.000,chr14,99394332,,
cg09797599,-0.72,4.35E-04,0.585,1.000,chr1,171711261,VAMP4,TSS200
cg08347183,0.39,4.35E-04,0.585,1.000,chr10,8096633,FLJ45983;GATA3;GATA3;FLJ45983,TSS1500;TSS200;TSS200;TSS1500
