"Excel Table 6: Differentially variable positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg21347286,-0.25,2.67E-04,0.697,1.000,chr10,102759208,LZTS2,5'UTR
cg11488033,0.53,2.70E-04,0.697,1.000,chr3,196705898,,
cg01984445,-0.50,2.72E-04,0.697,1.000,chr14,23033143,,
cg23092885,-0.52,2.72E-04,0.697,1.000,chr6,109269765,ARMC2;ARMC2,Body;Body
cg24930480,-0.35,2.73E-04,0.697,1.000,chr14,57360595,OTX2-AS1,Body
cg02101485,0.38,2.73E-04,0.697,1.000,chr11,17540282,USH1C;USH1C,Body;Body
cg10473907,0.40,2.74E-04,0.697,1.000,chr6,31167664,HCG27,Body
cg01465361,-0.36,2.74E-04,0.697,1.000,chr18,21594964,TTC39C;TTC39C;TTC39C,1stExon;Body;5'UTR
cg06117496,-0.34,2.75E-04,0.697,1.000,chr15,96876553,NR2F2;NR2F2;NR2F2;NR2F2,5'UTR;TSS200;Body;Body
cg26398691,0.26,2.75E-04,0.697,1.000,chr14,99176473,C14orf177,TSS1500
cg11819702,-0.57,2.76E-04,0.697,1.000,chr5,73529573,,
cg27628985,-0.20,2.77E-04,0.697,1.000,chr2,53743101,,
cg23442650,0.67,2.79E-04,0.697,1.000,chr14,70690296,,
cg22335876,-0.29,2.79E-04,0.697,1.000,chr7,121940581,,
cg17275074,-0.39,2.79E-04,0.697,1.000,chr5,135701422,TRPC7;TRPC7;TRPC7,TSS1500;TSS1500;TSS1500
cg24958791,-0.18,2.82E-04,0.697,1.000,chr1,27488335,,
cg07900658,-0.47,2.82E-04,0.697,1.000,chr6,7389903,CAGE1;CAGE1;CAGE1;CAGE1;CAGE1;CAGE1;RIOK1,1stExon;5'UTR;5'UTR;1stExon;1stExon;5'UTR;TSS200
cg05428978,-0.31,2.82E-04,0.697,1.000,chr2,174219986,CDCA7;CDCA7,Body;Body
cg21585306,-0.72,2.83E-04,0.697,1.000,chr3,133476947,TF,Body
cg13259703,-0.47,2.87E-04,0.697,1.000,chr7,156403683,,
cg09977969,0.38,2.88E-04,0.697,1.000,chr19,1503778,,
cg20460725,0.55,2.90E-04,0.697,1.000,chr4,43134201,,
cg01116469,-0.14,2.90E-04,0.697,1.000,chr1,33815825,LOC101929464;PHC2;PHC2,TSS200;Body;TSS1500
cg12097222,-0.34,2.93E-04,0.697,1.000,chr8,16885000,EFHA2,1stExon
cg06578089,0.25,2.95E-04,0.697,1.000,chr14,81864623,STON2,Body
cg21834512,-0.29,2.95E-04,0.697,1.000,chr18,6920190,,
cg13683864,0.40,2.95E-04,0.697,1.000,chr3,40499215,RPL14;RPL14,Body;Body
cg11932954,-0.15,2.96E-04,0.697,1.000,chr20,45202478,SLC13A3;SLC13A3;SLC13A3;SLC13A3;SLC13A3,Body;Body;Body;Body;Body
cg26847571,-0.45,2.96E-04,0.697,1.000,chr15,99664049,SYNM;SYNM,Body;Body
cg03844813,0.27,2.98E-04,0.697,1.000,chr14,95918023,SYNE3,Body
cg16668274,-0.33,2.99E-04,0.697,1.000,chr14,35183634,CFL2;CFL2;CFL2;CFL2;CFL2,Body;Body;Body;5'UTR;TSS1500
cg12894990,0.50,3.00E-04,0.697,1.000,chr8,77911679,PXMP3;PXMP3,5'UTR;5'UTR
cg04899300,0.45,3.00E-04,0.697,1.000,chr5,137225297,PKD2L2,Body
cg13565866,0.14,3.02E-04,0.697,1.000,chr14,24837564,NFATC4;NFATC4,Body;1stExon
cg20921894,0.27,3.03E-04,0.697,1.000,chr17,40203750,,
cg02156899,-0.42,3.03E-04,0.697,1.000,chr16,2029256,NOXO1;NOXO1;NOXO1,Body;Body;Body
cg01168223,0.24,3.03E-04,0.697,1.000,chr11,2026745,,
cg13982318,0.61,3.03E-04,0.697,1.000,chr9,72131655,APBA1,Body
cg25826463,0.48,3.05E-04,0.697,1.000,chr19,3369820,NFIC;NFIC,Body;Body
cg07604616,0.56,3.05E-04,0.697,1.000,chr6,42927504,GNMT,TSS1500
cg07401063,-0.38,3.05E-04,0.697,1.000,chr3,49395740,GPX1;GPX1;GPX1;GPX1,1stExon;1stExon;5'UTR;5'UTR
cg02711268,-0.52,3.05E-04,0.697,1.000,chr6,106808110,,
cg15928446,-0.20,3.06E-04,0.697,1.000,chr16,30661850,PRR14,TSS1500
cg20416037,-0.39,3.06E-04,0.697,1.000,chr12,57984712,PIP4K2C;PIP4K2C;PIP4K2C;PIP4K2C,TSS1500;TSS1500;TSS1500;TSS1500
cg24770292,-0.19,3.08E-04,0.697,1.000,chr9,136223781,SURF1;SURF2,TSS1500;Body
cg27205904,0.52,3.08E-04,0.697,1.000,chr12,104697514,TXNRD1;TXNRD1;TXNRD1;EID3;TXNRD1;TXNRD1,5'UTR;5'UTR;Body;TSS200;Body;5'UTR
cg08975866,-0.32,3.10E-04,0.697,1.000,chr16,57713544,ADGRG3;ADGRG3,Body;Body
cg06009892,-0.24,3.11E-04,0.697,1.000,chr20,47023838,,
cg17839721,-0.19,3.12E-04,0.697,1.000,chr2,97193174,,
cg05653707,0.54,3.13E-04,0.697,1.000,chr10,119304938,EMX2;EMX2;EMX2OS,Body;Body;TSS1500
cg19907940,-0.32,3.14E-04,0.697,1.000,chr11,116719860,APOA1-AS;SIK3;SIK3;SIK3,Body;Body;Body;Body
cg09130963,-0.23,3.15E-04,0.697,1.000,chr1,55353157,DHCR24,TSS1500
cg23840860,-0.22,3.15E-04,0.697,1.000,chr2,242572608,THAP4,Body
cg18552897,-0.24,3.16E-04,0.697,1.000,chr3,13125735,,
cg08002500,0.39,3.16E-04,0.697,1.000,chr15,70147186,,
cg02432444,0.38,3.18E-04,0.697,1.000,chr6,32016214,TNXB,Body
cg27554835,0.22,3.18E-04,0.697,1.000,chr20,61025766,,
cg15195938,-0.20,3.19E-04,0.697,1.000,chr5,137387730,,
cg18780147,-0.19,3.19E-04,0.697,1.000,chr1,165622987,MGST3,Body
cg26705266,-0.42,3.22E-04,0.699,1.000,chr11,69924339,ANO1,TSS200
cg17772793,-0.36,3.22E-04,0.699,1.000,chr6,168901202,SMOC2;SMOC2,Body;Body
cg01447860,-0.31,3.26E-04,0.707,1.000,chr7,141943434,MOXD2P,Body
cg26638444,-0.14,3.27E-04,0.707,1.000,chr5,150400180,GPX3;GPX3,5'UTR;1stExon
cg02699436,-0.35,3.29E-04,0.709,1.000,chr5,1950842,,
cg23775011,-0.25,3.30E-04,0.709,1.000,chr6,149068387,UST;UST,1stExon;5'UTR
cg00796360,0.62,3.33E-04,0.714,1.000,chr19,56915650,ZNF583;ZNF583;ZNF583,5'UTR;TSS200;TSS200
cg03078767,-0.23,3.36E-04,0.717,1.000,chr11,111154742,C11orf53,Body
cg04407776,-0.25,3.39E-04,0.721,1.000,chr1,84465009,TTLL7,TSS200
cg03374632,0.24,3.40E-04,0.721,1.000,chr11,73964584,PPME1;PPME1,3'UTR;3'UTR
cg03752439,0.22,3.41E-04,0.721,1.000,chr1,38087878,RSPO1;RSPO1;RSPO1;RSPO1,Body;Body;Body;Body
cg00377169,-0.31,3.42E-04,0.721,1.000,chr10,71905957,TYSND1;TYSND1,1stExon;1stExon
cg13401703,0.47,3.43E-04,0.721,1.000,chr15,99789777,TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23,1stExon;5'UTR;5'UTR;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;1stExon;5'UTR;1stExon;1stExon
cg20199255,-0.32,3.44E-04,0.721,1.000,chr1,26517020,CATSPER4,TSS200
cg19880903,-0.20,3.44E-04,0.721,1.000,chr6,159046381,TMEM181,Body
cg22878622,0.20,3.47E-04,0.724,1.000,chr8,67873476,,
cg15841063,0.35,3.48E-04,0.724,1.000,chr1,63789500,FOXD3,1stExon
cg05291874,-0.22,3.50E-04,0.724,1.000,chr2,169204620,,
cg27035709,-0.43,3.52E-04,0.724,1.000,chr17,47781481,SLC35B1;SLC35B1,Body;Body
cg06711656,-0.15,3.52E-04,0.724,1.000,chr3,140660335,SLC25A36;SLC25A36,TSS1500;TSS1500
cg01341123,0.52,3.54E-04,0.724,1.000,chr10,131265071,MGMT,TSS1500
cg09009474,-0.24,3.56E-04,0.724,1.000,chr12,110011370,MMAB;MVK;MVK,TSS200;TSS200;TSS200
cg07248390,-0.27,3.57E-04,0.724,1.000,chr3,183623986,,
cg18349298,0.49,3.58E-04,0.724,1.000,chr3,158450550,RARRES1;RARRES1,TSS1500;TSS1500
cg27024057,-0.69,3.58E-04,0.724,1.000,chr10,79401752,,
cg14155831,0.55,3.58E-04,0.724,1.000,chr1,182301371,,
cg21056706,0.47,3.60E-04,0.724,1.000,chr7,139929714,,
cg03012143,-0.13,3.61E-04,0.724,1.000,chr8,144632434,,
cg23347987,-0.25,3.63E-04,0.724,1.000,chr14,99737609,BCL11B;BCL11B;BCL11B;BCL11B,1stExon;1stExon;5'UTR;5'UTR
cg08980461,-0.24,3.64E-04,0.724,1.000,chr9,124413513,DAB2IP,Body
cg19776580,-0.42,3.64E-04,0.724,1.000,chr22,24241124,MIF-AS1,TSS200
cg14788420,-0.37,3.65E-04,0.724,1.000,chr1,235761621,MIR5096;GNG4;GNG4;GNG4,Body;5'UTR;5'UTR;5'UTR
cg18838581,-0.15,3.66E-04,0.724,1.000,chr19,2269401,OAZ1,TSS200
cg00441403,-0.53,3.67E-04,0.724,1.000,chr4,71063375,ODAM,Body
cg16215913,-0.49,3.70E-04,0.724,1.000,chr4,101942275,,
cg22075791,-0.23,3.70E-04,0.724,1.000,chr1,27816466,WASF2,5'UTR
cg08006672,-0.16,3.71E-04,0.724,1.000,chr16,85427738,,
cg18090384,-0.20,3.71E-04,0.724,1.000,chr22,50355424,PIM3,Body
cg15959986,-0.28,3.72E-04,0.724,1.000,chr14,23564790,ACIN1;C14orf119;C14orf119;ACIN1;ACIN1;ACIN1;ACIN1;ACIN1,5'UTR;5'UTR;1stExon;5'UTR;5'UTR;1stExon;1stExon;1stExon
cg14025978,0.93,3.73E-04,0.724,1.000,chr8,10786150,XKR6,Body
cg08369079,0.46,3.73E-04,0.724,1.000,chr6,106551623,PRDM1;PRDM1,Body;Body
cg21445603,0.14,3.74E-04,0.724,1.000,chr9,21503744,MIR31HG,Body
cg03704112,0.39,3.75E-04,0.724,1.000,chr7,151146115,,
cg06580318,-0.29,3.76E-04,0.724,1.000,chr2,169747119,SPC25,TSS200
cg02317321,-0.32,3.76E-04,0.724,1.000,chr10,15131036,ACBD7,TSS1500
cg07232577,-0.42,3.77E-04,0.724,1.000,chr6,170402031,,
cg25255263,-0.33,3.79E-04,0.727,1.000,chr10,43248859,,
cg25882452,-0.17,3.81E-04,0.729,1.000,chr8,101138280,,
cg01011118,-0.40,3.85E-04,0.733,1.000,chr12,54813590,ITGA5;LOC102724050;LOC102724050;LOC102724050,TSS1500;Body;Body;Body
cg05740578,-0.18,3.85E-04,0.733,1.000,chr13,109568288,MYO16;MYO16,Body;Body
cg21213111,-0.46,3.89E-04,0.735,1.000,chr9,134000493,NUP214,TSS1500
cg23032447,0.14,3.90E-04,0.735,1.000,chr7,98611110,,
cg14185504,-0.35,3.93E-04,0.735,1.000,chr6,110094128,FIG4,Body
cg10482508,0.70,3.93E-04,0.735,1.000,chr1,1291064,MXRA8;MXRA8;MXRA8;MXRA8;MXRA8,Body;Body;Body;Body;Body
cg13950210,-0.52,3.94E-04,0.735,1.000,chr1,45452319,EIF2B3;EIF2B3;EIF2B3;EIF2B3,1stExon;5'UTR;1stExon;5'UTR
cg04280089,-0.23,3.95E-04,0.735,1.000,chr3,193508479,,
cg23668184,-0.55,3.95E-04,0.735,1.000,chr2,5836713,SOX11;SOX11,3'UTR;1stExon
cg09822893,-0.21,3.95E-04,0.735,1.000,chr2,159975234,TANC1;TANC1,Body;Body
cg27250368,-0.40,3.96E-04,0.735,1.000,chr8,144679336,EEF1D;EEF1D;EEF1D;EEF1D;EEF1D;TIGD5;EEF1D;EEF1D,5'UTR;5'UTR;5'UTR;5'UTR;TSS200;TSS1500;5'UTR;5'UTR
cg15970666,0.47,3.97E-04,0.735,1.000,chr2,162095662,,
cg15156614,-0.37,3.97E-04,0.735,1.000,chr1,59248148,JUN,1stExon
cg23314805,-0.21,4.00E-04,0.737,1.000,chr17,19282105,MAPK7;MAPK7;MAPK7;MAPK7,5'UTR;5'UTR;5'UTR;5'UTR
cg08303726,-0.24,4.01E-04,0.737,1.000,chr14,100934451,WDR25;WDR25,Body;Body
cg02045355,-0.25,4.02E-04,0.737,1.000,chr6,26365194,BTN3A2,TSS1500
cg03327962,-0.51,4.03E-04,0.737,1.000,chr2,112427831,,
cg04572695,0.53,4.04E-04,0.737,1.000,chr6,100441722,MCHR2-AS1;MCHR2;MCHR2,TSS200;5'UTR;5'UTR
cg14915749,-0.19,4.07E-04,0.740,1.000,chr11,65627159,MUS81;CFL1,TSS1500;TSS1500
cg20119383,-0.35,4.07E-04,0.740,1.000,chr20,42840339,OSER1;OSER1-AS1;OSER1-AS1;OSER1-AS1,TSS1500;Body;Body;Body
cg10785170,-0.26,4.09E-04,0.740,1.000,chr14,101451162,SNORD114-25;SNORD114-24,TSS1500;Body
cg20267559,-0.51,4.11E-04,0.740,1.000,chr3,71772939,EIF4E3;EIF4E3;EIF4E3;EIF4E3;EIF4E3,Body;5'UTR;5'UTR;5'UTR;5'UTR
cg00091146,0.23,4.13E-04,0.740,1.000,chr8,1050972,,
cg21060822,0.16,4.13E-04,0.740,1.000,chr2,151905372,,
cg15681255,-0.28,4.15E-04,0.740,1.000,chr8,27192141,PTK2B;PTK2B;PTK2B;PTK2B,5'UTR;5'UTR;5'UTR;5'UTR
cg24338748,-0.52,4.15E-04,0.740,1.000,chr17,34947916,DHRS11,TSS1500
cg11217249,-0.35,4.15E-04,0.740,1.000,chr1,93427209,FAM69A;FAM69A;FAM69A;FAM69A,TSS200;TSS200;TSS200;TSS200
cg02638724,0.31,4.17E-04,0.740,1.000,chr10,52154700,SGMS1,5'UTR
cg05910633,-0.17,4.17E-04,0.740,1.000,chr12,120582197,GCN1,Body
cg20770857,-0.25,4.18E-04,0.740,1.000,chr3,195633813,TNK2,5'UTR
cg03327325,0.53,4.18E-04,0.740,1.000,chr10,43846574,,
cg18028715,-0.14,4.19E-04,0.740,1.000,chr15,65635998,IGDCC3,Body
cg02829992,-0.34,4.20E-04,0.740,1.000,chr2,10710499,,
cg13135459,-0.46,4.21E-04,0.740,1.000,chr10,27541298,LOC387646,TSS200
cg14854366,-0.57,4.22E-04,0.740,1.000,chr9,132251509,LINC00963,Body
cg22122976,-0.25,4.24E-04,0.740,1.000,chr19,39341095,HNRNPL;HNRNPL,5'UTR;TSS1500
cg05740243,-0.49,4.25E-04,0.740,1.000,chr10,135160775,PRAP1;PRAP1,TSS200;TSS200
cg21022002,-0.43,4.26E-04,0.740,1.000,chr17,77078999,ENGASE,Body
cg24799863,-0.26,4.28E-04,0.742,1.000,chr7,96653979,DLX5;DLX5,5'UTR;1stExon
cg01318248,-0.38,4.30E-04,0.742,1.000,chr1,226736816,C1orf95,Body
cg17629929,0.60,4.30E-04,0.742,1.000,chr5,1875548,,
cg18810664,0.66,4.30E-04,0.742,1.000,chr10,31074367,,
cg04150574,-0.17,4.33E-04,0.742,1.000,chr19,12512037,ZNF799,TSS200
cg05451722,-0.42,4.34E-04,0.742,1.000,chr8,145065385,GRINA;GRINA,5'UTR;5'UTR
cg03486287,-0.29,4.34E-04,0.742,1.000,chr9,99145998,SLC35D2;SLC35D2;SLC35D2,TSS200;TSS200;TSS200
cg07671805,-0.28,4.35E-04,0.742,1.000,chr5,74907694,,
cg02067748,-0.19,4.40E-04,0.748,1.000,chr9,134518755,RAPGEF1;RAPGEF1;RAPGEF1,Body;Body;Body
cg07105947,0.57,4.41E-04,0.748,1.000,chr1,35586588,,
cg24923412,0.64,4.41E-04,0.748,1.000,chr4,103747076,UBE2D3;UBE2D3;UBE2D3;UBE2D3;UBE2D3;UBE2D3;UBE2D3;UBE2D3;UBE2D3;UBE2D3,TSS200;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg17929687,-0.20,4.48E-04,0.750,1.000,chr14,52734325,PTGDR,TSS200
cg03865257,-0.36,4.48E-04,0.750,1.000,chr18,21269410,LAMA3;LAMA3,TSS200;TSS200
cg03641375,-0.16,4.50E-04,0.750,1.000,chr10,14590824,FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;Body;5'UTR
cg14666113,0.42,4.50E-04,0.750,1.000,chr8,11561724,GATA4;GATA4,1stExon;5'UTR
cg17447498,-0.20,4.51E-04,0.750,1.000,chr12,43199084,,
cg02721852,0.52,4.52E-04,0.750,1.000,chr19,3818830,ZFR2;MIR1268A,Body;Body
cg07147063,0.24,4.52E-04,0.750,1.000,chr16,67260764,TMEM208;LRRC29;LRRC29,TSS1500;TSS200;5'UTR
cg14832449,0.51,4.52E-04,0.750,1.000,chr12,116008389,,
cg04570910,-0.25,4.52E-04,0.750,1.000,chr12,12122983,,
cg04580872,-0.24,4.54E-04,0.750,1.000,chr16,67198367,HSF4;HSF4,5'UTR;5'UTR
cg24460976,-0.39,4.55E-04,0.750,1.000,chr19,13292854,,
cg09599862,-0.49,4.57E-04,0.750,1.000,chr2,139262297,SPOPL,5'UTR
cg23907926,-0.25,4.57E-04,0.750,1.000,chr12,131303621,STX2;STX2,Body;Body
cg22964259,-0.30,4.58E-04,0.750,1.000,chr19,40895711,HIPK4,1stExon
cg01788910,-0.51,4.59E-04,0.750,1.000,chr21,44473568,CBS,3'UTR
cg27256445,-0.54,4.59E-04,0.750,1.000,chr12,108457170,,
cg13870973,0.16,4.61E-04,0.750,1.000,chr7,107678032,LAMB4;LAMB4,ExonBnd;Body
cg24794857,-0.41,4.62E-04,0.750,1.000,chr4,187113578,CYP4V2,Body
cg12804010,-0.44,4.62E-04,0.750,1.000,chr1,114697113,SYT6,TSS1500
cg27390907,-0.20,4.64E-04,0.750,1.000,chr10,73481060,C10orf105;C10orf105;CDH23;CDH23,TSS1500;5'UTR;Body;Body
cg08663027,-0.24,4.64E-04,0.750,1.000,chr16,67916614,EDC4,Body
cg09944697,-0.30,4.65E-04,0.750,1.000,chr14,105685660,BRF1;BRF1,Body;Body
cg00306532,-0.34,4.67E-04,0.751,1.000,chr1,2323029,MORN1;RER1,TSS200;TSS200
cg26966083,-0.24,4.68E-04,0.751,1.000,chr11,2185376,TH;TH;TH,3'UTR;3'UTR;3'UTR
cg15380263,0.48,4.72E-04,0.756,1.000,chr5,132948515,FSTL4,TSS1500
cg18052878,-0.15,4.73E-04,0.756,1.000,chr11,61276087,LRRC10B,TSS200
cg07438246,0.32,4.77E-04,0.761,1.000,chr3,14446645,SLC6A6;SLC6A6;SLC6A6,5'UTR;5'UTR;5'UTR
cg03370491,0.14,4.79E-04,0.763,1.000,chr10,110654120,,
cg02596245,-0.24,4.82E-04,0.766,1.000,chr11,131530072,NTM,Body
cg24763126,-0.22,4.86E-04,0.770,1.000,chr4,119606544,METTL14,TSS200
cg19811915,-0.16,4.88E-04,0.770,1.000,chr10,73648873,,
cg20388188,0.14,4.90E-04,0.770,1.000,chr4,37474231,C4orf19,5'UTR
cg25947544,-0.50,4.91E-04,0.770,1.000,chr3,62861145,CADPS;CADPS;CADPS,TSS200;TSS200;TSS200
cg26305042,-0.64,4.92E-04,0.770,1.000,chr22,46327039,WNT7B,Body
cg22571271,0.16,4.93E-04,0.770,1.000,chr1,186691636,,
cg11391544,-0.31,4.93E-04,0.770,1.000,chr4,18935952,,
cg04288063,-0.51,4.93E-04,0.770,1.000,chr7,55323649,ELDR,TSS1500
cg22224704,-0.34,4.95E-04,0.772,1.000,chr11,67352041,GSTP1,Body
cg22293401,-0.24,4.96E-04,0.772,1.000,chr3,120462309,GTF2E1;RABL3,5'UTR;TSS1500
cg16546681,0.34,4.98E-04,0.772,1.000,chr1,155244518,CLK2,TSS1500
cg25056195,-0.27,4.99E-04,0.772,1.000,chr12,102224470,GNPTAB;GNPTAB,1stExon;5'UTR
cg02533585,-0.69,5.00E-04,0.772,1.000,chr1,95426090,LOC729970,Body
cg12831069,-0.23,0.001,0.772,1.000,chr2,109877556,SH3RF3,Body
cg15692420,0.25,0.001,0.785,1.000,chr11,19734892,LOC100126784;NAV2;NAV2;NAV2;NAV2;NAV2;NAV2;NAV2,Body;5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon;Body
cg14913979,0.35,0.001,0.785,1.000,chr6,168728586,,
cg20785612,-0.18,0.001,0.785,1.000,chr18,44677659,HDHD2,TSS1500
cg15989068,-0.42,0.001,0.791,1.000,chr2,5837057,SOX11;SOX11,3'UTR;1stExon
cg13096133,-0.35,0.001,0.792,1.000,chr18,9364350,TWSG1,Body
cg18655113,-0.44,0.001,0.792,1.000,chr17,78152199,CARD14;CARD14;CARD14,TSS200;TSS200;Body
cg27246129,-0.57,0.001,0.792,1.000,chr6,170595947,DLL1,Body
cg11852671,-0.34,0.001,0.792,1.000,chr15,96960214,,
cg19622623,-0.34,0.001,0.792,1.000,chr12,86230825,RASSF9,TSS1500
cg05756136,-0.38,0.001,0.792,1.000,chr1,119680316,WARS2;WARS2,Body;Body
cg26945245,0.43,0.001,0.792,1.000,chr1,93561992,MTF2;MTF2;MTF2;MTF2,5'UTR;5'UTR;Body;Body
cg11271830,0.33,0.001,0.792,1.000,chr3,147079813,,
cg18474742,-0.31,0.001,0.792,1.000,chr6,147830055,SAMD5,TSS200
cg02145269,-0.49,0.001,0.794,1.000,chr7,117854280,,
cg12163490,-0.24,0.001,0.794,1.000,chr16,65155841,CDH11;CDH11,5'UTR;1stExon
cg00171983,-0.20,0.001,0.794,1.000,chr16,9185448,C16orf72,TSS200
cg03766620,0.38,0.001,0.796,1.000,chr2,127783082,,
cg26938203,-0.23,0.001,0.796,1.000,chr11,67168821,PPP1CA;PPP1CA;PPP1CA,Body;Body;Body
cg07746031,-0.22,0.001,0.796,1.000,chr5,43067676,LOC100132356;LOC648987;LOC100506639,TSS1500;TSS200;Body
cg04511887,0.28,0.001,0.796,1.000,chr7,27211623,HOXA10;HOXA10-HOXA9;HOXA10,Body;Body;Body
cg05277991,0.68,0.001,0.796,1.000,chr3,69788295,MITF,TSS1500
cg00660817,-0.32,0.001,0.796,1.000,chr5,132073706,KIF3A,TSS1500
cg13919908,0.36,0.001,0.796,1.000,chr11,33394273,,
cg03217744,-0.16,0.001,0.796,1.000,chr5,87437228,,
cg15201545,-0.65,0.001,0.796,1.000,chr4,675137,MYL5,Body
cg08977382,-0.94,0.001,0.796,1.000,chr1,236636174,EDARADD;EDARADD,Body;Body
cg05710933,-0.26,0.001,0.796,1.000,chr9,117004337,COL27A1,Body
cg08087060,-0.37,0.001,0.796,1.000,chr16,87795808,KLHDC4;KLHDC4;KLHDC4,Body;Body;Body
cg02162534,-0.50,0.001,0.796,1.000,chr10,133956875,JAKMIP3,Body
cg26279814,-0.16,0.001,0.796,1.000,chr17,37617607,CDK12;CDK12,TSS200;TSS200
cg03716936,0.38,0.001,0.796,1.000,chr10,124908747,HMX2,Body
cg15939211,0.28,0.001,0.796,1.000,chr17,17776237,TOM1L2;TOM1L2;TOM1L2;TOM1L2;TOM1L2;TOM1L2,Body;Body;Body;Body;Body;Body
cg20337969,-0.17,0.001,0.796,1.000,chr1,111988588,WDR77,Body
cg24631162,-0.40,0.001,0.796,1.000,chr6,31508318,BAT1;BAT1,5'UTR;5'UTR
cg26068111,0.31,0.001,0.796,1.000,chr19,31919442,,
cg06259052,-0.21,0.001,0.796,1.000,chr8,144100331,LY6E;LOC100133669;LY6E,5'UTR;TSS1500;5'UTR
cg20318778,0.56,0.001,0.796,1.000,chr10,98461348,PIK3AP1,Body
cg05569874,-0.38,0.001,0.796,1.000,chr15,90744629,SEMA4B;SEMA4B;SEMA4B,5'UTR;1stExon;5'UTR
cg05078915,-0.15,0.001,0.796,1.000,chr1,212738678,ATF3;ATF3,1stExon;5'UTR
cg06878951,-0.13,0.001,0.796,1.000,chr12,102936964,,
cg15197080,0.28,0.001,0.796,1.000,chr2,64711466,,
cg12202370,0.30,0.001,0.796,1.000,chr12,76428445,,
cg25963041,-0.37,0.001,0.796,1.000,chr19,57049777,ZFP28,TSS1500
cg16531156,-0.21,0.001,0.796,1.000,chr10,12306667,,
cg12793096,-0.38,0.001,0.796,1.000,chr6,164393643,,
cg02152128,0.56,0.001,0.796,1.000,chr1,249128879,,
cg10825398,-0.31,0.001,0.796,1.000,chr1,234742666,IRF2BP2;IRF2BP2,3'UTR;3'UTR
cg17426592,-0.21,0.001,0.796,1.000,chr5,6712363,,
cg14036830,0.68,0.001,0.797,1.000,chr19,42503207,GRIK5,Body
cg00003298,0.37,0.001,0.797,1.000,chr12,113901210,LHX5,Body
cg07373798,0.31,0.001,0.797,1.000,chr4,131032074,,
cg08873940,-0.40,0.001,0.797,1.000,chr19,51607432,CTU1,Body
cg07635167,0.54,0.001,0.797,1.000,chr15,48483158,CTXN2,TSS1500
cg21140216,-0.16,0.001,0.797,1.000,chr6,32862330,,
cg13283862,-0.52,0.001,0.797,1.000,chr7,157821146,PTPRN2;PTPRN2;PTPRN2;PTPRN2;PTPRN2,Body;Body;Body;Body;Body
cg02192528,-0.14,0.001,0.797,1.000,chr4,8478146,C4orf23,3'UTR
cg01161530,-0.55,0.001,0.797,1.000,chr7,134144234,AKR1B1,TSS1500
cg09277403,-0.60,0.001,0.797,1.000,chr6,7505582,,
cg07316730,-0.23,0.001,0.799,1.000,chr17,73316721,GRB2;GRB2,Body;Body
cg26897989,0.48,0.001,0.802,1.000,chr16,1907736,C16orf73;C16orf73,Body;Body
cg22382412,-0.24,0.001,0.802,1.000,chr19,49618352,LIN7B;LIN7B,Body;Body
cg00972522,-0.18,0.001,0.802,1.000,chr16,1961953,HS3ST6,Body
cg03591561,-0.22,0.001,0.802,1.000,chr3,39448146,RPSA;RPSA,TSS1500;TSS200
cg20263096,-0.14,0.001,0.802,1.000,chr14,21944873,RAB2B;RAB2B;TOX4;RAB2B,Body;Body;TSS1500;TSS200
cg08852073,-0.13,0.001,0.802,1.000,chr8,179615,RPL23AP53,Body
cg23474501,-0.24,0.001,0.804,1.000,chr10,134902168,GPR123,5'UTR
cg20401323,0.63,0.001,0.804,1.000,chr6,55943461,COL21A1,Body
cg11886949,-0.26,0.001,0.805,1.000,chr11,17496473,ABCC8,Body
cg07433152,-0.28,0.001,0.805,1.000,chr17,60782222,MARCH10;MARCH10,Body;Body
cg02582925,0.43,0.001,0.805,1.000,chr5,78281734,ARSB;ARSB;ARSB;ARSB,1stExon;1stExon;5'UTR;5'UTR
cg14917244,-0.32,0.001,0.805,1.000,chr8,27469001,CLU;CLU;CLU,TSS200;Body;Body
cg27294841,0.34,0.001,0.805,1.000,chr11,33722046,C11orf91,1stExon
cg14282182,-0.30,0.001,0.805,1.000,chr1,22191363,HSPG2,Body
cg20018253,-0.62,0.001,0.805,1.000,chr14,94346104,,
cg09133154,-0.15,0.001,0.805,1.000,chr17,78576672,RPTOR;RPTOR,Body;Body
cg06005571,-0.13,0.001,0.805,1.000,chr3,52188725,WDR51A;WDR51A;WDR51A,TSS200;TSS200;TSS200
cg10904727,-0.18,0.001,0.805,1.000,chr11,44787491,TSPAN18,5'UTR
cg22677260,-0.36,0.001,0.806,1.000,chr19,55814218,BRSK1,Body
cg04873963,-0.21,0.001,0.806,1.000,chr16,2518322,,
