"Excel Table 2: Differentially methylatied positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg15269148,0.59,0.0003814045178,0.851,1.000,chr13,111371595,ING1;ING1;ING1;ING1,Body;Body;Body;5'UTR
cg14129631,-0.33,0.0003820529832,0.851,1.000,chr20,30585962,XKR7,3'UTR
cg11209892,-0.35,0.0003847469416,0.851,1.000,chr7,128695548,LOC286016;TNPO3,Body;TSS1500
cg11632268,-0.30,0.0003852314008,0.851,1.000,chr19,1387823,NDUFS7;NDUFS7,ExonBnd;Body
cg26292378,0.60,0.0003865277734,0.851,1.000,chr5,149682677,ARSI,TSS200
cg14001281,0.27,0.0003892476488,0.851,1.000,chr14,72978188,RGS6;RGS6;RGS6;RGS6;RGS6;RGS6;RGS6;RGS6;RGS6;RGS6,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg16026212,0.28,0.0003898488756,0.851,1.000,chr5,65218564,,
cg12351296,0.23,0.000391275607,0.851,1.000,chr7,25189282,C7orf31,Body
cg07659911,0.28,0.0003918507163,0.851,1.000,chr11,18481309,LDHAL6A;LDHAL6A,Body;Body
cg00668515,0.33,0.0003935066926,0.851,1.000,chr1,223213539,,
cg02881866,-0.44,0.0003940488429,0.851,1.000,chr17,999650,ABR;ABR;ABR,Body;Body;Body
cg17012781,0.26,0.0003947742555,0.851,1.000,chr2,35047855,,
cg21633731,0.20,0.0003966087671,0.851,1.000,chr17,47674073,,
cg17427572,0.28,0.000398558189,0.851,1.000,chr14,99799786,,
cg21664281,-0.71,0.0003994419602,0.851,1.000,chr3,193561005,,
cg18615753,-0.32,0.0004000370061,0.851,1.000,chr7,141676242,,
cg22559842,0.27,0.000400228299,0.851,1.000,chr3,148893045,CP;CP,Body;Body
cg17149859,-0.50,0.0004034309634,0.851,1.000,chr6,34856158,ANKS1A;TAF11,TSS1500;TSS1500
cg23721440,0.38,0.0004048937541,0.851,1.000,chr4,39633825,SMIM14,5'UTR
cg16088417,-0.54,0.0004059470409,0.851,1.000,chr9,95904967,,
cg14364356,-0.34,0.0004075893359,0.851,1.000,chr21,44495495,CBS,5'UTR
cg05893353,0.25,0.0004083887306,0.851,1.000,chr3,115335126,,
cg08217910,0.34,0.0004086835846,0.851,1.000,chr2,120188912,TMEM37,TSS1500
cg08490305,-0.45,0.0004096956551,0.851,1.000,chr19,13931641,ZSWIM4,Body
cg19466563,0.28,0.0004115682332,0.851,1.000,chr4,88450506,SPARCL1;SPARCL1;SPARCL1;SPARCL1,1stExon;1stExon;5'UTR;5'UTR
cg02777885,0.41,0.0004147087722,0.851,1.000,chr6,99281818,POU3F2,TSS1500
cg26331395,0.26,0.0004161132157,0.851,1.000,chr10,13654868,PRPF18,Body
cg02404846,0.24,0.0004195727778,0.851,1.000,chr10,23582785,,
cg02745636,0.39,0.0004226142008,0.851,1.000,chr14,61104571,,
cg14125010,0.44,0.0004232871737,0.851,1.000,chr7,67503827,,
cg02350005,0.38,0.0004236658735,0.851,1.000,chr7,127477197,SND1,Body
cg11846105,0.35,0.0004257642416,0.851,1.000,chr21,38414919,,
cg23061822,0.31,0.0004303112603,0.851,1.000,chr16,11682916,,
cg09715123,0.37,0.0004324440345,0.851,1.000,chr2,178256968,AGPS;LOC100130691,TSS1500;Body
cg08935570,0.43,0.0004333279394,0.851,1.000,chr20,6607489,,
cg13478178,0.25,0.0004335772021,0.851,1.000,chr10,111984948,MXI1;MXI1;MXI1,Body;5'UTR;TSS1500
cg22211329,0.31,0.0004343341247,0.851,1.000,chr22,33504179,,
cg09011191,0.35,0.0004350724131,0.851,1.000,chr17,70103689,SOX9-AS1;SOX9-AS1,Body;Body
cg10776104,0.30,0.0004362913551,0.851,1.000,chr1,62953857,DOCK7,Body
cg03748042,-0.45,0.0004363264511,0.851,1.000,chr10,131505789,MGMT,Body
cg09379044,0.61,0.0004386600403,0.851,1.000,chr4,103702006,LOC102723704,Body
cg10965371,-0.60,0.0004404662146,0.851,1.000,chr11,91247052,,
cg14334648,0.45,0.0004415278833,0.851,1.000,chr20,7831901,,
cg20955839,0.38,0.0004422204424,0.851,1.000,chr2,108922813,SULT1C2;SULT1C2,Body;Body
cg00300808,0.29,0.000444486944,0.851,1.000,chr2,177353798,,
cg16651792,0.34,0.00044503631,0.851,1.000,chr18,715830,,
cg17796043,-0.55,0.000445156762,0.851,1.000,chr15,91137788,CRTC3;CRTC3,Body;Body
cg11961845,-0.44,0.0004453646425,0.851,1.000,chr7,129008179,AHCYL2;AHCYL2;AHCYL2;AHCYL2;AHCYL2;AHCYL2,1stExon;Body;1stExon;5'UTR;5'UTR;Body
cg11999269,0.34,0.0004454054777,0.851,1.000,chr5,82182048,,
cg25873737,0.26,0.0004464816153,0.851,1.000,chr10,33259590,,
cg18776992,-0.27,0.0004467648167,0.851,1.000,chr19,48113764,GLTSCR1,5'UTR
cg07655598,0.81,0.0004550024958,0.851,1.000,chr11,7041987,NLRP14;ZNF214;NLRP14,1stExon;TSS1500;5'UTR
cg17178502,0.27,0.0004570645879,0.851,1.000,chr8,17929088,ASAH1;ASAH1;ASAH1,Body;Body;Body
cg03462943,0.34,0.0004576190016,0.851,1.000,chr2,128407068,GPR17;GPR17;LIMS2;LIMS2;LIMS2;LIMS2;GPR17;LIMS2;GPR17,5'UTR;5'UTR;TSS1500;Body;Body;Body;5'UTR;Body;5'UTR
cg02729030,0.40,0.0004576321841,0.851,1.000,chr7,110879415,IMMP2L,Body
cg15010656,0.35,0.000462959617,0.851,1.000,chr3,119800645,GSK3B;GSK3B,Body;Body
cg00220415,0.30,0.0004633176039,0.851,1.000,chr4,177752334,,
cg02851203,0.34,0.0004635086952,0.851,1.000,chr1,54808689,SSBP3;SSBP3;SSBP3,Body;Body;Body
cg05768272,0.29,0.0004661932225,0.851,1.000,chr1,51777235,TTC39A;TTC39A;TTC39A;TTC39A;TTC39A;TTC39A,Body;Body;Body;Body;Body;Body
cg26305683,0.28,0.0004664346214,0.851,1.000,chr4,92522792,FAM190A,3'UTR
cg03671276,0.31,0.0004694313431,0.851,1.000,chr17,38183370,MED24;MED24;SNORD124,Body;Body;TSS1500
cg18871892,0.50,0.0004706651444,0.851,1.000,chr5,68035750,,
cg16982609,0.27,0.0004718911769,0.851,1.000,chr11,31888110,DKFZp686K1684,Body
cg23525905,-0.35,0.0004786940391,0.851,1.000,chr9,119449573,TRIM32;TRIM32;ASTN2;ASTN2;ASTN2;ASTN2;ASTN2;ASTN2,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;Body
cg22581270,0.30,0.0004800687072,0.851,1.000,chr16,3193156,CASP16P,TSS1500
cg21550024,0.48,0.0004840041556,0.851,1.000,chr4,123747533,FGF2,TSS1500
cg01839123,-0.25,0.0004845746856,0.851,1.000,chr18,20143355,,
cg00133847,-0.40,0.000485197622,0.851,1.000,chr9,26893343,CAAP1;CAAP1,TSS1500;TSS1500
cg11476367,0.40,0.0004857063379,0.851,1.000,chr16,87298511,,
cg13191195,0.56,0.0004869359953,0.851,1.000,chr1,181382847,,
cg06476591,0.45,0.0004892670838,0.851,1.000,chr13,49795541,MLNR,Body
cg11234281,0.38,0.0004897963195,0.851,1.000,chr10,44124200,,
cg05457104,0.36,0.000492251213,0.851,1.000,chr13,29291375,SLC46A3;SLC46A3,Body;Body
cg16279529,0.22,0.0004933661014,0.851,1.000,chr5,96256918,,
cg03096126,0.68,0.0004954287265,0.851,1.000,chr18,56531159,ZNF532,5'UTR
cg22559630,0.25,0.000495479358,0.851,1.000,chr7,117452180,CTTNBP2,Body
cg08539132,0.23,0.0004973007888,0.851,1.000,chr22,42178589,MEI1,Body
cg20884362,-0.50,0.0004974182207,0.851,1.000,chr21,46358702,C21orf67;C21orf67;C21orf70,Body;Body;TSS1500
cg23361969,0.41,0.000497582986,0.851,1.000,chr3,184971183,EHHADH;EHHADH,5'UTR;Body
cg16678056,0.34,0.000497648888,0.851,1.000,chr8,72460765,,
cg21800780,0.27,0.0004991243879,0.851,1.000,chr2,217455810,LINC01280,Body
cg09928300,0.30,0.0004992104331,0.851,1.000,chr14,31345981,COCH;COCH,Body;Body
cg18863087,0.21,0.0004997310613,0.851,1.000,chr6,130991548,,
cg22695592,0.32,0.0005001056044,0.851,1.000,chr13,27976858,,
cg13688260,0.29,0.0005024111028,0.851,1.000,chr20,42901669,GDAP1L1;GDAP1L1;GDAP1L1;GDAP1L1;GDAP1L1;GDAP1L1,Body;Body;Body;Body;Body;Body
cg23117581,0.35,0.0005032528772,0.851,1.000,chr1,15331118,KAZN;KAZN;KAZN;KAZN;KAZN,Body;Body;Body;Body;Body
cg09727050,0.34,0.0005036235538,0.851,1.000,chr2,152214177,TNFAIP6;TNFAIP6,5'UTR;1stExon
cg17602350,0.24,0.0005050828491,0.851,1.000,chr15,35435012,,
cg02907950,0.27,0.0005062615091,0.851,1.000,chr18,29249581,B4GALT6,Body
cg23821954,0.25,0.0005070443733,0.851,1.000,chr18,46497074,,
cg23970546,0.34,0.0005080591997,0.851,1.000,chr5,87205266,,
cg10731735,0.28,0.0005081707212,0.851,1.000,chr8,42552524,CHRNB3,TSS200
cg09785904,0.41,0.000509208527,0.851,1.000,chr17,36843884,,
cg03314958,-0.32,0.0005110254796,0.851,1.000,chr10,105489878,SH3PXD2A,Body
cg20430809,0.41,0.0005123752793,0.851,1.000,chr19,2089006,MOB3A,5'UTR
cg15979839,-0.27,0.0005130506639,0.851,1.000,chr5,79287127,MTX3;MTX3,TSS200;TSS200
cg19888581,0.19,0.0005133632861,0.851,1.000,chr1,231125995,ARV1;ARV1,ExonBnd;Body
cg02891848,0.41,0.0005138708135,0.851,1.000,chr9,101504690,ANKS6,Body
cg09820032,0.35,0.0005148334254,0.851,1.000,chr22,39969402,CACNA1I;CACNA1I,Body;Body
cg20504474,-0.55,0.0005165401962,0.851,1.000,chr17,80261086,,
cg15732451,0.45,0.0005174089856,0.851,1.000,chr1,228997949,,
cg02347249,0.23,0.0005188880895,0.851,1.000,chr12,90268539,,
cg27001250,0.27,0.000523068777,0.851,1.000,chr19,5247721,PTPRS;PTPRS;PTPRS;PTPRS,Body;Body;Body;Body
cg16849201,0.37,0.0005243355849,0.851,1.000,chr22,29715310,,
cg00786657,0.36,0.0005253799386,0.851,1.000,chr15,88515810,NTRK3;NTRK3,Body;Body
cg02591871,-0.18,0.000526121777,0.851,1.000,chr19,14228565,PRKACA,TSS200
cg09993641,0.32,0.00052664669,0.851,1.000,chr14,90399131,EFCAB11;EFCAB11;EFCAB11;EFCAB11;EFCAB11,Body;Body;Body;Body;Body
cg21641482,0.41,0.0005287552386,0.851,1.000,chr6,41539244,FOXP4;FOXP4;FOXP4,Body;Body;Body
cg21721649,0.20,0.0005288845763,0.851,1.000,chr1,17981114,ARHGEF10L;ARHGEF10L;ARHGEF10L;ARHGEF10L,ExonBnd;ExonBnd;Body;Body
cg08224787,0.36,0.0005301699361,0.851,1.000,chr11,50227265,,
cg25209030,0.41,0.0005312647652,0.851,1.000,chr11,125042019,PKNOX2,5'UTR
cg21816438,-0.23,0.0005315681104,0.851,1.000,chr5,148931484,CSNK1A1;CSNK1A1;CSNK1A1,TSS1500;TSS1500;TSS1500
cg12716379,0.37,0.0005334389567,0.851,1.000,chr6,158388427,,
cg24332685,-0.50,0.0005385945674,0.851,1.000,chr6,31508126,BAT1;BAT1,Body;Body
cg05799122,0.31,0.0005403780244,0.851,1.000,chr14,29140599,,
cg08665601,0.27,0.0005428579201,0.851,1.000,chr7,157063299,,
cg13370529,0.39,0.0005430329071,0.851,1.000,chr12,121997438,KDM2B;KDM2B,Body;Body
cg08349141,0.35,0.0005459614682,0.851,1.000,chr10,50776495,,
cg23743554,-0.71,0.0005470185855,0.851,1.000,chr11,65321226,LTBP3;LTBP3;LTBP3,Body;Body;Body
cg09464883,0.20,0.0005471331785,0.851,1.000,chr4,79689621,,
cg05178136,0.28,0.0005476876231,0.851,1.000,chr11,133584569,,
cg06519061,0.36,0.000548016704,0.851,1.000,chr1,214588993,PTPN14,Body
cg05137587,0.56,0.0005481037777,0.851,1.000,chr3,197026407,DLG1;DLG1,TSS1500;TSS1500
cg23029941,0.33,0.0005503016965,0.851,1.000,chr2,187361141,ZC3H15,Body
cg07103895,0.36,0.000555998408,0.851,1.000,chr14,105457963,C14orf79,Body
cg14867024,0.29,0.0005570436983,0.851,1.000,chr4,74300331,,
cg13956443,0.29,0.0005576427278,0.851,1.000,chr9,137449272,,
cg06316211,0.30,0.0005617223209,0.851,1.000,chr3,141145941,ZBTB38,5'UTR
cg22322158,0.25,0.0005638402386,0.851,1.000,chr11,102496115,MMP20,TSS200
cg20171297,0.63,0.0005641574012,0.851,1.000,chr12,81101474,MYF6;MYF6,1stExon;5'UTR
cg02275035,0.32,0.0005645414869,0.851,1.000,chr14,70327025,,
cg19365810,0.35,0.0005646647427,0.851,1.000,chr7,152064079,MLL3,Body
cg16502096,0.42,0.0005658553789,0.851,1.000,chr2,242742380,GAL3ST2,Body
cg10342614,-0.33,0.0005676384894,0.851,1.000,chr19,52674985,ZNF836,TSS200
cg19213799,0.27,0.0005680844759,0.851,1.000,chr15,51398559,TNFAIP8L3,TSS1500
cg17220574,0.47,0.0005690623395,0.851,1.000,chr10,395292,DIP2C,Body
cg25471572,0.34,0.0005690861388,0.851,1.000,chr10,37091904,,
cg15454856,0.17,0.0005692798779,0.851,1.000,chr7,108168130,PNPLA8,TSS1500
cg11576424,0.42,0.0005695804422,0.851,1.000,chr5,131750756,C5orf56,5'UTR
cg09459869,0.29,0.0005707744826,0.851,1.000,chr1,61436794,NFIA-AS2;NFIA-AS2,TSS1500;TSS1500
cg18087672,-0.41,0.0005711813519,0.851,1.000,chr17,46824915,,
cg25350269,0.34,0.0005791670101,0.851,1.000,chr1,117515292,PTGFRN,Body
cg22403753,0.23,0.0005808410899,0.851,1.000,chr2,145114360,,
cg14262884,0.32,0.0005812779531,0.851,1.000,chr11,43757533,HSD17B12,Body
cg09018554,0.32,0.000581945464,0.851,1.000,chr6,19753629,,
cg01786585,0.29,0.0005832272851,0.851,1.000,chr6,155315188,,
cg22874942,0.34,0.0005847345333,0.851,1.000,chr17,39638742,KRT35,TSS1500
cg09010113,0.21,0.0005873071324,0.851,1.000,chr7,23058751,,
cg03676569,0.37,0.0005891421118,0.851,1.000,chr10,93690452,BTAF1,Body
cg23804764,0.29,0.0005897560111,0.851,1.000,chr4,150038122,,
cg10473623,0.29,0.0005908584109,0.851,1.000,chr11,20119176,NAV2;NAV2;NAV2;NAV2;NAV2,Body;Body;Body;Body;Body
cg26529044,-0.33,0.0005912540026,0.851,1.000,chr13,43354767,C13orf30,TSS1500
cg09983882,0.44,0.0005924101018,0.851,1.000,chr3,168594653,,
cg10800346,-0.50,0.0005952930058,0.851,1.000,chr13,114829496,RASA3,Body
cg00248879,0.27,0.000595400209,0.851,1.000,chr21,34951864,DONSON;DONSON,Body;ExonBnd
cg03960680,0.26,0.0005997157969,0.851,1.000,chr4,149613628,,
cg02621905,0.30,0.0006043074687,0.851,1.000,chr1,116034585,,
cg11872672,-0.47,0.0006048676909,0.851,1.000,chr7,157514730,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body
cg15621427,0.25,0.0006054195723,0.851,1.000,chr1,204283717,PLEKHA6,5'UTR
cg05505711,0.56,0.0006061583769,0.851,1.000,chr6,30714519,,
cg15966399,0.52,0.000606731781,0.851,1.000,chr5,171528577,STK10,Body
cg01011764,-0.29,0.0006104744689,0.851,1.000,chr22,50709749,MAPK11;MAPK11,TSS1500;TSS1500
cg10805511,0.60,0.0006116847517,0.851,1.000,chr8,11843816,,
cg14181908,0.27,0.0006119760261,0.851,1.000,chr9,140725898,EHMT1,Body
cg04495336,-0.59,0.0006126977532,0.851,1.000,chr8,2419119,,
cg11558928,0.28,0.0006159227731,0.851,1.000,chr3,158401115,GFM1;GFM1,Body;Body
cg17547632,0.31,0.0006183000344,0.851,1.000,chr1,245020058,HNRNPU;HNRNPU,Body;Body
cg11009354,0.23,0.0006190118006,0.851,1.000,chr22,38216349,,
cg05935282,0.36,0.0006195933496,0.851,1.000,chr18,47146565,,
cg07770866,-1.73,0.0006268458134,0.851,1.000,chr8,121821052,SNTB1,Body
cg12219196,0.25,0.0006294724612,0.851,1.000,chr2,55893701,PNPT1,Body
cg18679324,0.21,0.0006295444393,0.851,1.000,chr5,85916067,COX7C,3'UTR
cg04930934,0.29,0.0006308148495,0.851,1.000,chr11,121807642,,
cg10797682,0.37,0.0006312301119,0.851,1.000,chr12,97846231,,
cg03970915,0.38,0.0006331987852,0.851,1.000,chr22,47426893,TBC1D22A,Body
cg03512931,0.39,0.00063592631,0.851,1.000,chr18,11881170,GNAL;GNAL;GNAL,3'UTR;3'UTR;3'UTR
cg01078824,0.37,0.0006378860857,0.851,1.000,chr7,27220047,HOXA10,TSS200
cg10364109,0.64,0.0006382763852,0.851,1.000,chr10,133938853,JAKMIP3,Body
cg17939935,0.41,0.000639174754,0.851,1.000,chr15,59646854,MYO1E,Body
cg03001048,0.42,0.0006409613846,0.851,1.000,chr1,162136713,NOS1AP;NOS1AP,Body;Body
cg06143806,0.37,0.0006410657077,0.851,1.000,chr11,110244072,,
cg10453606,-0.42,0.0006413666093,0.851,1.000,chr3,53877080,CHDH,5'UTR
cg09511237,-0.31,0.0006426102228,0.851,1.000,chr4,140477492,SETD7;SETD7,1stExon;5'UTR
cg23424194,0.30,0.0006427266671,0.851,1.000,chr12,112150215,ACAD10;ACAD10,Body;Body
cg16548415,0.31,0.0006441114596,0.851,1.000,chr7,121376242,,
cg18061395,0.38,0.000644200946,0.851,1.000,chr5,16754384,MYO10,Body
cg25796765,0.49,0.0006444257781,0.851,1.000,chr8,20022264,SLC18A1;SLC18A1;SLC18A1;SLC18A1,Body;Body;Body;Body
cg10596692,0.44,0.0006476373107,0.851,1.000,chr6,10633457,,
cg02328921,0.29,0.0006499123591,0.851,1.000,chr6,3269541,SLC22A23;SLC22A23,3'UTR;3'UTR
cg26133091,0.54,0.0006505199789,0.851,1.000,chr8,18998811,,
cg26387848,0.49,0.0006506722843,0.851,1.000,chr11,17808724,,
cg17825846,0.47,0.000650998669,0.851,1.000,chr16,23815246,,
cg15200423,0.50,0.0006514950777,0.851,1.000,chr12,28923490,,
cg20992181,-0.52,0.0006539995068,0.851,1.000,chr11,69706285,,
cg14786258,0.31,0.0006569929082,0.851,1.000,chr8,20038608,SLC18A1;SLC18A1;SLC18A1;SLC18A1;SLC18A1;SLC18A1;SLC18A1;SLC18A1,5'UTR;5'UTR;5'UTR;5'UTR;ExonBnd;ExonBnd;ExonBnd;ExonBnd
cg14946913,0.49,0.0006581935224,0.851,1.000,chr8,124191241,FAM83A;FAM83A,TSS200;TSS200
cg10523679,1.45,0.0006582361725,0.851,1.000,chr1,76189770,ACADM;ACADM,TSS1500;TSS1500
cg08524514,-0.31,0.0006584594226,0.851,1.000,chr10,50969659,OGDHL;OGDHL;OGDHL,5'UTR;5'UTR;5'UTR
cg24828422,0.35,0.0006585386189,0.851,1.000,chr3,99646755,C3orf26;FILIP1L;MIR548G;FILIP1L,Body;Body;Body;Body
cg10773224,0.18,0.0006594183149,0.851,1.000,chr3,186458131,KNG1;KNG1;KNG1,Body;Body;Body
cg24512138,0.67,0.000659499216,0.851,1.000,chr3,133465360,TF,Body
cg00083853,0.35,0.0006595285045,0.851,1.000,chr13,94574484,GPC6,Body
cg14937748,0.45,0.0006597735267,0.851,1.000,chr7,117578339,,
cg07601058,0.32,0.0006608632121,0.851,1.000,chr1,1597720,LOC728661;CDK11B;CDK11B;CDK11B;CDK11B;CDK11B;CDK11B,Body;Body;Body;Body;Body;Body;5'UTR
cg12774189,0.32,0.0006609113397,0.851,1.000,chr1,192232798,,
cg26657648,-0.28,0.0006623786713,0.851,1.000,chr2,102769711,IL1R1,TSS1500
cg03944592,-0.23,0.0006647027025,0.851,1.000,chr22,33716749,LARGE;LARGE,Body;Body
cg12881368,0.19,0.0006648295245,0.851,1.000,chr15,63824532,USP3;USP3;USP3;USP3,Body;Body;Body;Body
cg07755735,0.97,0.000665091719,0.851,1.000,chr2,20870362,GDF7,Body
cg26212352,0.34,0.0006652741971,0.851,1.000,chr14,105177589,INF2;INF2,Body;Body
cg26361313,-0.34,0.0006661856144,0.851,1.000,chr10,112631322,LOC282997;PDCD4;PDCD4,TSS1500;TSS1500;TSS1500
cg06296433,0.40,0.0006666870652,0.851,1.000,chr3,113430418,,
cg12110659,0.94,0.0006669338208,0.851,1.000,chr18,63417072,CDH7;CDH7,TSS1500;TSS1500
cg00137860,0.38,0.0006685499765,0.851,1.000,chr22,26249504,MYO18B,Body
cg20331812,-0.27,0.0006688883717,0.851,1.000,chr8,42066070,PLAT;PLAT,TSS1500;TSS1500
cg10990971,0.44,0.0006691977617,0.851,1.000,chr2,238636133,LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1,Body;Body;Body;Body;Body
cg21707740,0.32,0.0006714142003,0.851,1.000,chr14,61501895,SLC38A6;SLC38A6;SLC38A6,Body;Body;Body
cg01776199,0.33,0.0006728044248,0.851,1.000,chr7,104892331,SRPK2;SRPK2,Body;Body
cg27384844,0.30,0.000672957961,0.851,1.000,chr5,132600872,FSTL4,Body
cg16644209,-0.30,0.0006732820162,0.851,1.000,chr1,230446952,,
cg03858333,0.25,0.0006750271723,0.851,1.000,chr4,114376471,CAMK2D;CAMK2D;CAMK2D,3'UTR;3'UTR;Body
cg20442536,0.35,0.0006765524622,0.851,1.000,chr3,111312037,CD96;ZBED2;CD96,Body;3'UTR;Body
cg05706061,0.45,0.0006766593317,0.851,1.000,chr9,115912974,SLC31A2,TSS1500
cg17827670,-0.65,0.0006779347653,0.851,1.000,chr7,129008130,AHCYL2;AHCYL2;AHCYL2;AHCYL2;AHCYL2;AHCYL2,1stExon;Body;1stExon;5'UTR;5'UTR;Body
cg09525112,0.39,0.0006781039037,0.851,1.000,chr8,63160256,NKAIN3,TSS1500
cg10837278,0.21,0.000678490197,0.851,1.000,chr5,71428303,MAP1B,Body
cg11539883,0.32,0.0006800690874,0.851,1.000,chr19,41496043,CYP2B6,TSS1500
cg23884096,0.23,0.000681337381,0.851,1.000,chr14,35099816,SNX6;SNX6,TSS1500;TSS1500
cg11460562,0.25,0.0006815177942,0.851,1.000,chr5,72142915,TNPO1;TNPO1,TSS1500;Body
cg12996564,0.42,0.0006847261926,0.851,1.000,chr12,98080143,,
cg07112129,-0.31,0.0006859302292,0.851,1.000,chr6,36683523,RAB44,Body
cg24782497,0.29,0.0006868894613,0.851,1.000,chr19,18385409,KIAA1683;KIAA1683;KIAA1683,TSS200;TSS200;TSS200
cg03925892,0.40,0.0006873939667,0.851,1.000,chr4,190683439,,
cg22875332,1.33,0.0006892325315,0.851,1.000,chr1,76189707,ACADM;ACADM,TSS1500;TSS1500
cg14866827,0.25,0.0006892747066,0.851,1.000,chr17,40853095,EZH1,3'UTR
cg21706572,0.26,0.000690240677,0.851,1.000,chr5,176875315,PRR7;PRR7-AS1;PRR7-AS1;PRR7;PRR7,TSS200;TSS1500;TSS1500;5'UTR;5'UTR
cg05143438,-0.64,0.0006914328542,0.851,1.000,chr6,40518086,LRFN2,5'UTR
cg00414512,0.34,0.0006936463268,0.851,1.000,chr11,1891295,LSP1;LSP1;LSP1;LSP1;LSP1;LSP1,TSS1500;TSS1500;TSS200;Body;Body;5'UTR
cg10659680,0.26,0.0006937431027,0.851,1.000,chr3,86927466,,
cg22515100,-0.31,0.0006943920391,0.851,1.000,chr1,4147251,,
cg09482611,0.38,0.0006947565956,0.851,1.000,chr11,65779263,CST6,TSS200
cg08565197,0.30,0.0006949426608,0.851,1.000,chr2,240196284,HDAC4,Body
cg02008113,0.25,0.0006968953406,0.851,1.000,chr7,48127251,UPP1;UPP1;UPP1,TSS1500;TSS1500;TSS1500
cg21043808,0.25,0.0006980901781,0.851,1.000,chr17,32683249,CCL13,TSS1500
cg10695390,0.22,0.0006984543959,0.851,1.000,chr3,184595817,VPS8;VPS8,Body;Body
cg06635832,0.35,0.0006987089769,0.851,1.000,chr5,154654216,,
cg08716729,-0.37,0.0007019511974,0.851,1.000,chr8,25316484,CDCA2;KCTD9,TSS200;TSS1500
cg01813280,1.15,0.000705088888,0.851,1.000,chr6,168590844,,
cg04408858,0.36,0.0007095556027,0.851,1.000,chr1,177904004,SEC16B,Body
cg20207715,0.29,0.0007100287253,0.851,1.000,chr17,77361608,HRNBP3,5'UTR
cg02555533,0.31,0.0007100684715,0.851,1.000,chr2,104491138,,
cg17118523,0.26,0.0007108671766,0.851,1.000,chr17,79364241,,
cg10538908,0.19,0.0007136569104,0.851,1.000,chr5,72858664,ANKRA2,Body
cg11507187,0.34,0.0007143729435,0.851,1.000,chr5,149636432,CAMK2A;CAMK2A,Body;Body
cg15220283,-0.45,0.000715181539,0.851,1.000,chr2,213969371,IKZF2;IKZF2,Body;Body
cg23681745,0.44,0.000716697607,0.851,1.000,chr2,202004875,CFLAR;CFLAR;CFLAR,Body;Body;Body
cg02188818,0.40,0.000717809303,0.851,1.000,chr4,141676849,TBC1D9,Body
cg21833750,0.37,0.0007178532264,0.851,1.000,chr1,194628200,,
cg20973756,0.28,0.0007205106153,0.851,1.000,chr19,19578717,GATAD2A;GATAD2A,Body;Body
cg17492658,0.40,0.0007234953021,0.851,1.000,chr16,73058311,ZFHX3;ZFHX3,5'UTR;5'UTR
cg17555508,0.30,0.000723537302,0.851,1.000,chr4,177885393,,
cg24770677,0.28,0.0007235589249,0.851,1.000,chr12,129465372,GLT1D1,Body
cg09463984,0.55,0.0007243047121,0.851,1.000,chr1,23111484,EPHB2;EPHB2,Body;Body
cg00538381,0.52,0.00072493912,0.851,1.000,chr2,20864068,,
cg15899666,0.37,0.0007254332686,0.851,1.000,chr3,123339555,MYLK;MYLK;MYLK-AS1;MYLK-AS1;MYLK;MYLK;MYLK;MYLK,TSS200;TSS200;Body;Body;Body;Body;Body;Body
cg02565944,0.17,0.0007273054076,0.851,1.000,chr14,51310494,,
cg05706719,0.18,0.0007275436215,0.851,1.000,chr13,31897413,B3GALTL,Body
cg15252986,0.27,0.0007283115684,0.851,1.000,chr10,43186498,LINC01518;LINC01518;LINC01518;LINC01518,Body;Body;Body;Body
cg01565083,0.33,0.0007309670689,0.851,1.000,chr17,80042523,FASN,Body
cg14174583,0.23,0.0007327093132,0.851,1.000,chr2,1051469,SNTG2,Body
cg16560595,0.35,0.0007327974092,0.851,1.000,chr15,89648789,ABHD2;ABHD2,5'UTR;5'UTR
cg16672635,0.25,0.0007347116686,0.851,1.000,chr4,2811366,SH3BP2,5'UTR
cg04556555,0.37,0.0007356317389,0.851,1.000,chr17,33477186,UNC45B;UNC45B;UNC45B;UNC45B,Body;Body;Body;Body
cg01311175,0.29,0.0007370416043,0.851,1.000,chr20,36956373,BPI,Body
cg19363750,0.32,0.0007393329882,0.851,1.000,chr3,149799109,,
cg21520103,0.35,0.0007415697098,0.851,1.000,chr11,119867092,,
cg04701420,-0.48,0.0007446830853,0.851,1.000,chr1,101701527,S1PR1,TSS1500
cg14496375,0.26,0.0007480058574,0.851,1.000,chr19,51872365,CLDND2,TSS200
cg26059670,0.37,0.0007497908902,0.851,1.000,chr14,62173421,HIF1A;HIF1A;HIF1A,Body;Body;Body
cg23901918,-0.80,0.0007497935906,0.851,1.000,chr10,105420747,SH3PXD2A,Body
cg14518796,0.29,0.0007509907714,0.851,1.000,chr14,67928319,,
cg15877165,0.31,0.0007528262518,0.851,1.000,chr9,33461649,NOL6;NOL6,3'UTR;3'UTR
