"Excel Table 4: Differentially methylatied positions (p < 0.05) within the Bangladesh 850K study. Models adjusted for age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg27580289,-0.30,0.002,1.00,1.00,chr3,155869795,KCNAB1;KCNAB1;KCNAB1,Body;Body;Body
cg10707578,-0.39,0.002,1.00,1.00,chr20,58637969,C20orf197;C20orf197;C20orf197,5'UTR;5'UTR;5'UTR
cg06836736,-0.39,0.002,1.00,1.00,chr6,84140993,ME1,TSS1500
cg24389606,0.42,0.002,1.00,1.00,chr14,104602875,,
cg22228586,0.47,0.002,1.00,1.00,chr3,15900965,ANKRD28;ANKRD28,1stExon;5'UTR
cg07464821,-0.53,0.002,1.00,1.00,chr21,40751816,WRB,TSS1500
cg14148016,0.40,0.002,1.00,1.00,chr9,138874126,,
cg22507772,-0.32,0.002,1.00,1.00,chr6,6759831,,
cg02681173,-0.30,0.002,1.00,1.00,chr12,130527106,LOC100190940,TSS1500
cg00230895,-0.44,0.002,1.00,1.00,chr2,197792303,PGAP1,TSS1500
cg21004896,-0.48,0.002,1.00,1.00,chr1,197964157,,
cg11229771,0.79,0.002,1.00,1.00,chr4,640503,PDE6B;PDE6B,Body;Body
cg07234028,0.34,0.002,1.00,1.00,chr4,2043594,C4orf48;C4orf48,TSS200;TSS200
cg19100453,-0.56,0.002,1.00,1.00,chr3,112280678,ATG3;SLC35A5,TSS200;TSS1500
cg18128887,0.60,0.002,1.00,1.00,chr1,24861708,RCAN3,Body
cg06440287,-0.38,0.002,1.00,1.00,chr16,21739761,OTOA;OTOA;OTOA,Body;Body;Body
cg10573018,-0.42,0.002,1.00,1.00,chr1,38100837,RSPO1,TSS1500
cg03286000,0.46,0.002,1.00,1.00,chr14,93763409,BTBD7;BTBD7;BTBD7,5'UTR;5'UTR;Body
cg03833097,-0.31,0.002,1.00,1.00,chr5,159903998,,
cg09874752,0.40,0.002,1.00,1.00,chr10,99531309,SFRP5,1stExon
cg04513669,-0.34,0.002,1.00,1.00,chr1,87169962,SH3GLB1,TSS1500
cg11451230,0.43,0.002,1.00,1.00,chr7,150924356,ABCF2;ABCF2,TSS200;TSS200
cg24057023,0.31,0.002,1.00,1.00,chr2,178076886,HNRNPA3,TSS1500
cg24741609,-0.30,0.002,1.00,1.00,chr1,54122060,GLIS1,5'UTR
cg12655501,-0.47,0.002,1.00,1.00,chr1,115603524,TSPAN2;TSPAN2;TSPAN2,Body;Body;Body
cg09248714,-0.34,0.002,1.00,1.00,chr1,3585424,TP73,5'UTR
cg26932252,-0.44,0.002,1.00,1.00,chr3,56783179,ARHGEF3;ARHGEF3;ARHGEF3;ARHGEF3,Body;Body;Body;Body
cg16578923,-0.32,0.002,1.00,1.00,chr17,60838190,MARCH10;MARCH10,Body;Body
cg01234748,0.37,0.002,1.00,1.00,chr11,2005425,LOC100133545,Body
cg14849387,0.57,0.002,1.00,1.00,chr17,49516968,,
cg16861615,0.32,0.002,1.00,1.00,chr10,90031307,,
cg12182186,-0.40,0.002,1.00,1.00,chr6,125420338,,
cg03431084,-0.35,0.002,1.00,1.00,chr20,45948853,LOC100131496;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8;ZMYND8,Body;5'UTR;5'UTR;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg06653422,-0.45,0.002,1.00,1.00,chr3,52489039,NISCH;NISCH;NISCH;TNNC1,TSS1500;TSS1500;TSS1500;TSS1500
cg04099420,-0.43,0.002,1.00,1.00,chr6,3076354,RIPK1,TSS1500
cg13326354,-0.31,0.002,1.00,1.00,chr2,28700719,,
cg16594869,0.43,0.002,1.00,1.00,chr7,128502619,ATP6V1F;ATP6V1F,TSS1500;TSS1500
cg18534839,-0.49,0.002,1.00,1.00,chr18,51885674,C18orf54;C18orf54;C18orf54;C18orf54;C18orf54,5'UTR;5'UTR;5'UTR;TSS1500;Body
cg24439315,0.37,0.002,1.00,1.00,chr19,51067388,LRRC4B,5'UTR
cg22935858,-0.27,0.002,1.00,1.00,chr12,45912701,,
cg18042427,-0.41,0.002,1.00,1.00,chr14,86053716,FLRT2,5'UTR
cg17706086,-0.46,0.002,1.00,1.00,chr7,130129946,MESTIT1;MEST;MEST,Body;5'UTR;TSS1500
cg08504049,-0.39,0.002,1.00,1.00,chr19,57702917,ZNF264;ZNF264,5'UTR;1stExon
cg21488113,-0.41,0.002,1.00,1.00,chr1,58981718,OMA1,Body
cg01440078,0.36,0.002,1.00,1.00,chr3,150264735,SERP1;EIF2A,TSS1500;Body
cg09355412,-0.35,0.002,1.00,1.00,chr6,26233964,,
cg19196401,0.63,0.002,1.00,1.00,chr6,110721138,DDO;DDO,Body;Body
cg17443299,0.50,0.002,1.00,1.00,chr6,89673636,RNGTT,TSS1500
cg23208891,-0.32,0.002,1.00,1.00,chr7,157183026,DNAJB6,Body
cg18324123,0.33,0.002,1.00,1.00,chr1,65614514,AK3L1;AK3L1;AK3L1,Body;Body;Body
cg09142405,-0.37,0.002,1.00,1.00,chr12,1773108,,
cg14896157,-0.33,0.002,1.00,1.00,chr3,5137549,,
cg17726030,-0.40,0.002,1.00,1.00,chr7,158623116,ESYT2,TSS1500
cg17569032,0.79,0.002,1.00,1.00,chr11,15098171,CALCB,Body
cg03492827,-0.27,0.002,1.00,1.00,chr7,72838601,,
cg22595738,-0.34,0.002,1.00,1.00,chr10,100099679,,
cg20904495,0.77,0.002,1.00,1.00,chr2,131513641,AMER3;AMER3;AMER3;AMER3,TSS1500;TSS1500;5'UTR;5'UTR
cg20104110,0.29,0.002,1.00,1.00,chr17,57232722,SKA2;SKA2;SKA2;SKA2;PRR11,1stExon;5'UTR;1stExon;5'UTR;TSS200
cg17715094,-0.77,0.002,1.00,1.00,chr7,152247451,,
cg25960854,-0.34,0.002,1.00,1.00,chr19,1160184,SBNO2,5'UTR
cg10932874,0.32,0.002,1.00,1.00,chr12,58135981,AGAP2,TSS200
cg15282632,-0.31,0.002,1.00,1.00,chr12,49213195,CACNB3,Body
cg24707825,-0.41,0.002,1.00,1.00,chr5,49994003,PARP8;PARP8;PARP8,Body;Body;Body
cg06872331,-0.40,0.002,1.00,1.00,chr2,119981960,STEAP3;STEAP3;STEAP3,5'UTR;5'UTR;5'UTR
cg18788940,-0.35,0.002,1.00,1.00,chr11,20385085,HTATIP2;HTATIP2;HTATIP2;HTATIP2;HTATIP2,TSS1500;TSS200;TSS1500;TSS200;TSS1500
cg12853633,0.37,0.002,1.00,1.00,chr14,57264919,,
cg03208691,-0.30,0.002,1.00,1.00,chr1,203118582,ADORA1;ADORA1,Body;Body
cg11641410,-0.40,0.002,1.00,1.00,chr8,54137552,,
cg01303372,-0.27,0.002,1.00,1.00,chr10,121415189,BAG3,Body
cg23049448,-0.47,0.002,1.00,1.00,chr6,10887980,SYCP2L,Body
cg22128071,-0.39,0.002,1.00,1.00,chr3,93696108,,
cg04991337,0.87,0.002,1.00,1.00,chr3,182817223,MCCC1,1stExon
cg02086722,-0.26,0.002,1.00,1.00,chr1,57684724,DAB1,Body
cg27346982,-0.54,0.002,1.00,1.00,chr17,74209081,RNF157,Body
cg06935979,-0.52,0.002,1.00,1.00,chr1,232941706,KIAA1383,1stExon
cg15593398,0.44,0.002,1.00,1.00,chr4,3076334,HTT,TSS200
cg15544654,-0.41,0.002,1.00,1.00,chr1,197882295,LHX9,Body
cg06334611,0.36,0.002,1.00,1.00,chr11,57425136,CLP1;CLP1,TSS200;TSS200
cg26575389,-0.38,0.002,1.00,1.00,chr7,143060150,FAM131B;FAM131B,TSS1500;TSS1500
cg02041677,0.43,0.002,1.00,1.00,chr10,121771263,,
cg10919053,1.37,0.002,1.00,1.00,chr1,7916683,,
cg11679455,-0.46,0.002,1.00,1.00,chr10,8100761,GATA3;GATA3,Body;Body
cg03514009,0.44,0.002,1.00,1.00,chr9,139445932,,
cg11228403,-0.39,0.002,1.00,1.00,chr12,25710967,LMNTD1,Body
cg00587823,-0.50,0.002,1.00,1.00,chr18,12378041,AFG3L2,TSS1500
cg02335642,-0.76,0.002,1.00,1.00,chr6,3053739,,
cg23957915,-0.39,0.002,1.00,1.00,chr11,63684911,RCOR2,TSS1500
cg06532163,-0.35,0.002,1.00,1.00,chr17,45867833,,
cg13874446,-0.38,0.003,1.00,1.00,chr10,73802235,,
cg00598195,-0.33,0.003,1.00,1.00,chr16,61922094,CDH8,Body
cg09089410,-0.39,0.003,1.00,1.00,chr2,206853238,,
cg00017970,-0.30,0.003,1.00,1.00,chr1,26487737,GRRP1,5'UTR
cg10363569,-0.82,0.003,1.00,1.00,chr7,151572762,PRKAG2,Body
cg26296101,0.46,0.003,1.00,1.00,chr4,40198481,RHOH,TSS200
cg11320749,-0.73,0.003,1.00,1.00,chr10,130009573,,
cg08709228,-0.48,0.003,1.00,1.00,chr16,72965762,ZFHX3;ZFHX3,Body;Body
cg10338817,0.39,0.003,1.00,1.00,chr4,44728525,GNPDA2;GNPDA2,1stExon;5'UTR
cg10021935,-0.32,0.003,1.00,1.00,chr11,134262988,B3GAT1;B3GAT1,5'UTR;5'UTR
cg24886356,-0.36,0.003,1.00,1.00,chr5,176300261,UNC5A,Body
cg25439632,-0.34,0.003,1.00,1.00,chr8,49892209,,
cg15456415,-0.33,0.003,1.00,1.00,chr11,65632215,MUS81,Body
cg11540094,-0.29,0.003,1.00,1.00,chr3,182484029,,
cg03612413,-0.36,0.003,1.00,1.00,chr21,38066918,,
cg07663788,-0.36,0.003,1.00,1.00,chr12,109250445,SSH1;SSH1,Body;Body
cg19581221,-0.45,0.003,1.00,1.00,chr5,14593942,FAM105A,Body
cg00861100,-0.30,0.003,1.00,1.00,chr13,97448973,HS6ST3,Body
cg21396877,-0.41,0.003,1.00,1.00,chr14,74963393,,
cg24675056,-0.45,0.003,1.00,1.00,chr1,15929824,,
cg01063146,-0.29,0.003,1.00,1.00,chr20,49134119,PTPN1;PTPN1,5'UTR;Body
cg05063670,-0.34,0.003,1.00,1.00,chr6,166986562,RPS6KA2;RPS6KA2,Body;Body
cg23967540,0.29,0.003,1.00,1.00,chr8,21906746,,
cg07464924,0.96,0.003,1.00,1.00,chr3,182817250,MCCC1;MCCC1,1stExon;5'UTR
cg20341253,0.44,0.003,1.00,1.00,chr1,860469,SAMD11,TSS1500
cg14240593,-0.29,0.003,1.00,1.00,chr19,3409474,NFIC;NFIC;NFIC;NFIC;NFIC,Body;Body;Body;Body;Body
cg19808533,-0.22,0.003,1.00,1.00,chr10,73035408,UNC5B;UNC5B,Body;Body
cg15364721,-0.39,0.003,1.00,1.00,chr14,91295591,,
cg15509013,-0.73,0.003,1.00,1.00,chr5,16489266,FAM134B;FAM134B,Body;Body
cg19395734,-0.31,0.003,1.00,1.00,chr5,111455381,,
cg05726013,-0.33,0.003,1.00,1.00,chr4,139156827,SLC7A11,Body
cg09330795,-0.35,0.003,1.00,1.00,chr1,17518201,,
cg09582200,-0.30,0.003,1.00,1.00,chr11,117748236,FXYD6;FXYD6;FXYD6;FXYD6;FXYD6,TSS1500;TSS1500;TSS1500;TSS1500;TSS200
cg11915580,-0.43,0.003,1.00,1.00,chr8,11725617,CTSB;CTSB;CTSB;CTSB;CTSB;CTSB;CTSB;CTSB;CTSB;CTSB,1stExon;1stExon;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg11361344,0.60,0.003,1.00,1.00,chr2,220361467,,
cg17160701,-0.33,0.003,1.00,1.00,chr14,91287360,,
cg08934450,-0.66,0.003,1.00,1.00,chr6,163776059,,
cg00225221,-0.54,0.003,1.00,1.00,chr10,82092685,,
cg20351668,-0.57,0.003,1.00,1.00,chr2,206628737,NRP2;NRP2;NRP2;NRP2;NRP2,Body;Body;Body;Body;Body
cg08390786,-0.41,0.003,1.00,1.00,chr10,135334061,,
cg22376929,-0.31,0.003,1.00,1.00,chr19,2478127,GADD45B,3'UTR
cg09972436,-3.76,0.003,1.00,1.00,chr1,152572044,LCE3C,TSS1500
cg09886360,-1.03,0.003,1.00,1.00,chr10,43634423,CSGALNACT2,5'UTR
cg17231677,-0.28,0.003,1.00,1.00,chr10,102671993,FAM178A;FAM178A;FAM178A,TSS1500;TSS1500;TSS1500
cg12162886,-0.38,0.003,1.00,1.00,chr21,47318899,PCBP3;PCBP3,Body;Body
cg08157758,0.48,0.003,1.00,1.00,chr14,20614511,,
cg06829969,-0.34,0.003,1.00,1.00,chr1,10460205,PGD,Body
cg16475306,-0.60,0.003,1.00,1.00,chr15,71348075,,
cg06584448,-0.48,0.003,1.00,1.00,chr17,75456620,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,Body;Body;Body;Body;5'UTR;5'UTR;5'UTR;Body;Body;Body
cg22741612,-0.34,0.003,1.00,1.00,chr16,88804898,PIEZO1;LOC100289580,Body;Body
cg08140558,-0.45,0.003,1.00,1.00,chr6,29968797,NCRNA00171,Body
cg19083634,-0.32,0.003,1.00,1.00,chr12,117256864,RNFT2;RNFT2,Body;Body
cg03630660,-0.39,0.003,1.00,1.00,chr7,127961592,RBM28;RBM28,Body;Body
cg04021592,-0.34,0.003,1.00,1.00,chr2,145280784,,
cg02707558,-0.31,0.003,1.00,1.00,chr2,59252488,LINC01122,Body
cg10916569,-0.44,0.003,1.00,1.00,chr9,16726860,BNC2,Body
cg19409174,-0.52,0.003,1.00,1.00,chr4,7635247,SORCS2,Body
cg22297448,-0.41,0.003,1.00,1.00,chr2,242699892,D2HGDH;D2HGDH;D2HGDH,Body;Body;Body
cg05706117,0.39,0.003,1.00,1.00,chr5,38258451,EGFLAM,TSS200
cg24613923,0.40,0.003,1.00,1.00,chr17,34091523,C17orf50,Body
cg09856091,-0.29,0.003,1.00,1.00,chr11,11811484,,
cg10633156,-0.40,0.003,1.00,1.00,chr12,110481108,C12orf76,Body
cg10399696,0.36,0.003,1.00,1.00,chr17,80231560,CSNK1D;CSNK1D;CSNK1D;CSNK1D,5'UTR;1stExon;1stExon;5'UTR
cg16803548,-0.29,0.003,1.00,1.00,chr11,75924614,,
cg12630698,-0.44,0.003,1.00,1.00,chr12,103342946,,
cg18428688,0.82,0.003,1.00,1.00,chr19,58609744,ZSCAN18;ZSCAN18;ZSCAN18;ZSCAN18,Body;TSS200;TSS200;TSS200
cg14604519,-0.37,0.003,1.00,1.00,chr12,65019458,RASSF3;RASSF3,Body;Body
cg09560636,-0.33,0.003,1.00,1.00,chr5,43631579,NNT;NNT,Body;Body
cg27475126,-0.44,0.003,1.00,1.00,chr19,30303651,CCNE1;CCNE1,1stExon;Body
cg22863889,-0.35,0.003,1.00,1.00,chr1,155910967,RXFP4,TSS1500
cg03576697,-0.37,0.003,1.00,1.00,chr8,110359357,,
cg06311778,-0.29,0.003,1.00,1.00,chr12,53441582,TENC1;TENC1,5'UTR;TSS1500
cg08715833,-0.26,0.003,1.00,1.00,chr8,99887969,STK3,Body
cg16532534,-0.43,0.003,1.00,1.00,chr15,66625366,DIS3L;DIS3L,Body;Body
cg14834466,0.48,0.003,1.00,1.00,chr11,67981677,SUV420H1;SUV420H1,TSS1500;TSS1500
cg20740434,-0.51,0.003,1.00,1.00,chr1,61087507,,
cg08017634,-0.78,0.003,1.00,1.00,chr8,144659831,NAPRT1,Body
cg24428758,-0.26,0.003,1.00,1.00,chr2,224467086,SCG2;SCG2,5'UTR;1stExon
cg04381325,-0.36,0.003,1.00,1.00,chr14,55165603,SAMD4A;SAMD4A,Body;Body
cg15701409,-0.36,0.003,1.00,1.00,chr8,104883819,RIMS2;RIMS2;RIMS2,Body;Body;Body
cg04506836,0.41,0.003,1.00,1.00,chr4,90228927,GPRIN3;GPRIN3,5'UTR;1stExon
cg05914267,-0.34,0.003,1.00,1.00,chr22,47169667,TBC1D22A;TBC1D22A;TBC1D22A;TBC1D22A;TBC1D22A,TSS200;5'UTR;Body;Body;Body
cg02491557,-0.43,0.003,1.00,1.00,chr7,4012573,SDK1,Body
cg20712489,-0.46,0.003,1.00,1.00,chr2,228475395,C2orf83;C2orf83,3'UTR;3'UTR
cg22852734,0.45,0.003,1.00,1.00,chr6,133119734,C6orf192;C6orf192,5'UTR;1stExon
cg18107827,-0.46,0.003,1.00,1.00,chr1,26488988,GRRP1,3'UTR
cg18638931,-0.34,0.003,1.00,1.00,chr22,50528179,MOV10L1;MOV10L1;MOV10L1,TSS1500;TSS1500;TSS1500
cg26775538,-0.48,0.003,1.00,1.00,chr19,815090,LPPR3,Body
cg07812805,0.37,0.003,1.00,1.00,chr15,27525898,GABRG3;GABRG3,Body;Body
cg04008703,0.41,0.003,1.00,1.00,chr7,27280585,,
cg01912040,-0.44,0.003,1.00,1.00,chr17,1106553,,
cg19819341,-0.30,0.003,1.00,1.00,chr15,83991082,,
cg20262021,-0.33,0.003,1.00,1.00,chr14,105933862,MTA1,Body
cg25718604,-0.40,0.003,1.00,1.00,chr20,57601474,TUBB1,3'UTR
cg12333537,-0.37,0.003,1.00,1.00,chr18,26485722,,
cg15939287,-0.33,0.003,1.00,1.00,chr11,64406051,NRXN2;NRXN2;NRXN2,Body;Body;Body
cg10001219,-0.69,0.003,1.00,1.00,chr11,112151121,,
cg10876767,-0.28,0.003,1.00,1.00,chr4,7637533,SORCS2,Body
cg15336243,-0.39,0.003,1.00,1.00,chr10,15386981,FAM171A1,Body
cg24668061,-0.37,0.003,1.00,1.00,chr17,43318760,FMNL1,Body
cg23686408,-0.43,0.003,1.00,1.00,chr1,22048435,USP48,Body
cg21053748,0.28,0.003,1.00,1.00,chr7,10979772,NDUFA4;NDUFA4,1stExon;5'UTR
cg10259265,-0.29,0.003,1.00,1.00,chr2,242557379,THAP4;THAP4,Body;TSS1500
cg21590967,0.40,0.003,1.00,1.00,chr2,120517099,PTPN4,TSS200
cg25786937,-0.56,0.003,1.00,1.00,chr8,144660831,NAPRT;NAPRT,TSS1500;TSS1500
cg06618322,0.49,0.003,1.00,1.00,chr15,85923867,AKAP13;AKAP13,TSS200;TSS200
cg10123733,-0.50,0.003,1.00,1.00,chr1,53704257,MAGOH,TSS200
cg17140924,-0.36,0.003,1.00,1.00,chr6,162475469,PARK2;PARK2;PARK2,Body;Body;Body
cg27181148,-0.35,0.003,1.00,1.00,chr12,45819307,ANO6;ANO6;ANO6;ANO6,Body;Body;Body;Body
cg17262932,0.36,0.003,1.00,1.00,chr4,187112664,CYP4V2,TSS200
cg14311465,-0.43,0.003,1.00,1.00,chr9,127530314,NR6A1;NR6A1;NR6A1,Body;Body;Body
cg04064675,0.35,0.003,1.00,1.00,chr11,19139135,ZDHHC13;ZDHHC13,Body;5'UTR
cg24947106,-0.52,0.003,1.00,1.00,chr5,525233,SLC9A3;SLC9A3,TSS1500;TSS1500
cg11509096,-0.45,0.003,1.00,1.00,chr1,108559066,,
cg08559782,-0.45,0.003,1.00,1.00,chr12,1808314,ADIPOR2,5'UTR
cg04924314,-0.32,0.003,1.00,1.00,chr16,56814838,NUP93;NUP93,TSS1500;Body
cg14500913,-0.48,0.003,1.00,1.00,chr9,16091885,,
cg23361195,-0.43,0.003,1.00,1.00,chr8,37962181,ASH2L;ASH2L,TSS1500;TSS1500
cg04988729,-0.32,0.003,1.00,1.00,chr11,606583,PHRF1,Body
cg06366884,-0.40,0.003,1.00,1.00,chr11,121228604,,
cg23357130,-0.67,0.003,1.00,1.00,chr11,3181928,OSBPL5;OSBPL5;OSBPL5,5'UTR;5'UTR;5'UTR
cg26878626,-0.57,0.003,1.00,1.00,chr10,5887138,,
cg18813035,0.35,0.003,1.00,1.00,chr7,158792364,,
cg13373406,-0.49,0.003,1.00,1.00,chr5,151150340,G3BP1;G3BP1,TSS1500;TSS1500
cg04062576,-0.34,0.003,1.00,1.00,chr12,53496842,SOAT2,TSS1500
cg11710851,0.60,0.003,1.00,1.00,chr12,130765858,,
cg07439055,-0.32,0.003,1.00,1.00,chr2,219157730,TMBIM1;PNKD,TSS1500;Body
cg19237340,-0.45,0.003,1.00,1.00,chr3,101587822,,
cg07855721,-0.38,0.003,1.00,1.00,chr5,38836295,OSMR-AS1,Body
cg11378686,-0.25,0.003,1.00,1.00,chr6,43336278,ZNF318,Body
cg21531126,0.53,0.003,1.00,1.00,chr6,40361439,LRFN2,Body
cg09001896,-0.25,0.003,1.00,1.00,chr3,71102918,FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1;FOXP1,ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;5'UTR;Body;Body;Body;Body;Body;Body;Body
cg12110437,-0.51,0.003,1.00,1.00,chr8,144098888,LY6E;LY6E;LOC100133669,TSS1500;TSS1500;Body
cg00642607,-0.31,0.003,1.00,1.00,chr10,3063010,,
cg24700222,0.62,0.003,1.00,1.00,chr1,86622682,COL24A1,TSS1500
cg20868485,-0.46,0.003,1.00,1.00,chr10,6441693,,
cg14672173,-0.62,0.003,1.00,1.00,chr2,82766427,,
cg09429153,0.37,0.003,1.00,1.00,chr9,128509852,PBX3;PBX3;PBX3;PBX3,1stExon;Body;TSS1500;Body
cg12459718,-0.51,0.003,1.00,1.00,chr17,8129997,C17orf68,3'UTR
cg21781600,-0.99,0.003,1.00,1.00,chr8,122651575,HAS2;HAS2AS,5'UTR;TSS200
cg14382835,-0.33,0.003,1.00,1.00,chr4,62731949,LPHN3,Body
cg19176897,-0.36,0.003,1.00,1.00,chr1,236686473,LGALS8;LGALS8;LGALS8;LGALS8-AS1;LGALS8,TSS1500;TSS1500;TSS1500;Body;5'UTR
cg26780705,-0.41,0.003,1.00,1.00,chr17,73893424,TRIM65,TSS1500
cg07812250,-0.30,0.003,1.00,1.00,chr16,15601462,C16orf45;C16orf45,Body;Body
cg06648780,-0.36,0.003,1.00,1.00,chr3,105133817,ALCAM,Body
cg06768203,0.39,0.003,1.00,1.00,chr6,46097695,ENPP4,TSS200
cg00126320,0.35,0.003,1.00,1.00,chr8,23584644,,
cg23429042,-0.27,0.003,1.00,1.00,chr3,32023402,ZNF860;OSBPL10,5'UTR;TSS200
cg17213048,-0.39,0.003,1.00,1.00,chr8,124332861,ATAD2,3'UTR
cg05160317,-0.42,0.003,1.00,1.00,chr7,23935368,,
cg16269196,-0.35,0.003,1.00,1.00,chr4,141264721,SCOC;SCOC;SCOC;SCOC;SCOC;SCOC;SCOC,5'UTR;5'UTR;1stExon;1stExon;5'UTR;5'UTR;5'UTR
cg23339629,-0.63,0.003,1.00,1.00,chr10,71168951,TACR2,Body
cg13709023,0.33,0.003,1.00,1.00,chr1,108622429,,
cg04616064,-0.43,0.003,1.00,1.00,chr1,245971380,SMYD3;SMYD3,Body;Body
cg04693437,0.40,0.003,1.00,1.00,chr10,8446659,,
cg04682802,-0.28,0.003,1.00,1.00,chr20,11898478,BTBD3;BTBD3,5'UTR;TSS200
cg08650597,-0.31,0.003,1.00,1.00,chr15,101442706,ALDH1A3;ALDH1A3,Body;Body
cg14019859,-0.39,0.003,1.00,1.00,chr11,69251636,,
cg07529534,0.40,0.003,1.00,1.00,chr8,41511314,ANK1;ANK1;ANK1;ANK1;ANK1;ANK1;ANK1;ANK1,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR
cg15210205,-0.33,0.003,1.00,1.00,chr10,116443050,ABLIM1;ABLIM1,Body;Body
cg01865118,-0.48,0.003,1.00,1.00,chr8,29204221,DUSP4;DUSP4,Body;5'UTR
cg11638880,0.25,0.003,1.00,1.00,chr6,166755991,SFT2D1,TSS200
cg22198425,-0.57,0.003,1.00,1.00,chr1,24070203,TCEB3,Body
cg18906028,-0.45,0.003,1.00,1.00,chr5,140238079,PCDHA6;PCDHA2;PCDHA1;PCDHA9;PCDHA7;PCDHA1;PCDHA6;PCDHA5;PCDHA10;PCDHA3;PCDHA4;PCDHA10;PCDHA10;PCDHA8,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;1stExon;Body;Body
cg25844921,0.40,0.003,1.00,1.00,chr3,15107309,MRPS25,TSS1500
cg01995468,-0.57,0.003,1.00,1.00,chr5,176544135,,
cg11850943,0.77,0.003,1.00,1.00,chr7,55432402,LANCL2,TSS1500
cg20851317,-0.32,0.003,1.00,1.00,chr18,47792341,CCDC11,Body
cg20783743,-0.29,0.003,1.00,1.00,chr1,78350824,,
cg17358215,0.33,0.003,1.00,1.00,chr9,3500328,RFX3;RFX3,5'UTR;5'UTR
cg23788212,-0.24,0.003,1.00,1.00,chr14,93388906,CHGA;CHGA,TSS1500;TSS1500
cg03409548,-0.55,0.003,1.00,1.00,chr1,47082691,MOBKL2C,TSS200
cg24653125,-0.36,0.003,1.00,1.00,chr5,61708168,IPO11,TSS1500
cg10562586,0.33,0.003,1.00,1.00,chr2,210444154,MAP2;MAP2;MAP2;MAP2,TSS1500;TSS1500;TSS1500;5'UTR
cg09084163,0.72,0.003,1.00,1.00,chr2,238600847,LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1;LRRFIP1,5'UTR;5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon;1stExon;Body
cg16437933,-0.31,0.003,1.00,1.00,chr16,17448296,XYLT1,Body
cg16279835,-0.34,0.003,1.00,1.00,chr11,64685092,ATG2A,TSS1500
cg03438535,-0.30,0.003,1.00,1.00,chr10,71169041,TACR2,Body
cg05683292,0.49,0.003,1.00,1.00,chr5,155133584,,
cg06399148,0.56,0.003,1.00,1.00,chr8,104153148,BAALC;BAALC;C8orf56,1stExon;1stExon;Body
cg21090866,0.54,0.003,1.00,1.00,chr17,475789,VPS53;VPS53,Body;Body
cg03559942,-0.28,0.003,1.00,1.00,chr11,62521055,ZBTB3,Body
cg25241256,-0.54,0.003,1.00,1.00,chr12,6580691,VAMP1;VAMP1;VAMP1;VAMP1;VAMP1,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg17739917,-0.43,0.004,1.00,1.00,chr17,38477572,RARA;RARA;RARA,5'UTR;5'UTR;5'UTR
cg22337313,-0.37,0.004,1.00,1.00,chr1,40226846,PPIE;PPIE;BMP8B,Body;Body;Body
cg09655272,-0.35,0.004,1.00,1.00,chr6,170471236,,
cg06735253,-0.27,0.004,1.00,1.00,chr6,117584527,,
cg07673046,-0.32,0.004,1.00,1.00,chr3,137716818,CLDN18,TSS1500
cg18394689,-0.42,0.004,1.00,1.00,chr12,132825114,GALNT9,Body
cg14102966,-0.45,0.004,1.00,1.00,chr6,28972975,ZNF311;ZNF311,5'UTR;1stExon
cg21838488,-0.57,0.004,1.00,1.00,chr13,79234435,RNF219,TSS1500
cg19704683,-0.54,0.004,1.00,1.00,chr10,94609401,EXOC6;EXOC6,Body;Body
cg05702448,0.86,0.004,1.00,1.00,chr1,167905194,DCAF6;BRP44;BRP44;BRP44;DCAF6;BRP44,TSS1500;5'UTR;5'UTR;Body;TSS1500;1stExon
cg09109383,-0.45,0.004,1.00,1.00,chr16,16083164,ABCC1;ABCC1;ABCC1;ABCC1;ABCC1,Body;Body;Body;Body;Body
cg15834517,0.53,0.004,1.00,1.00,chr22,19929114,COMT;TXNRD2;TXNRD2,TSS200;Body;Body
cg21018887,-0.40,0.004,1.00,1.00,chr17,8857715,PIK3R5;PIK3R5;PIK3R5;PIK3R5;PIK3R5,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
